State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
Arizona,1738242,364210,78049,286161,2017,7,2015,4,
Florida,4080246,,,,2017,7,2015,4,
"North Carolina",1973862,,,,2017,7,2015,5,
Wyoming,72639,,,,2017,7,2015,4,
Arizona,1755117,368566,82630,285936,2017,7,2015,5,
Mississippi,743362,,,,2017,7,2015,5,
"Puerto Rico",1109894,405736,,405736,2017,7,2015,4,
"New York",6657321,2138281,252547,1885734,2017,7,2015,5,
Oklahoma,760758,,,,2017,7,2015,6,
"American Samoa",36726,,,,2017,7,2015,4,
Hawaii,303560,96373,33899,62474,2017,7,2015,6,
Arkansas,915045,251383,228663,22720,2017,7,2015,4,
Mississippi,740937,,,,2017,7,2015,6,
Kentucky,1255418,415888,415888,0,2017,7,2015,6,
"N. Mariana Islands",17000,,,,2017,7,2015,6,
Louisiana,1414670,,,,2017,7,2015,4,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Washington,1751309,550006,534631,15375,2017,7,2015,5,
Alaska,127031,,,,2017,7,2015,5,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Delaware,210231,60528,9418,51110,2017,7,2015,6,
Massachusetts,1721028,337679,0,337679,2017,7,2015,5,
Pennsylvania,2482034,415024,365074,49950,2017,7,2015,4,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Utah,325270,,,,2017,7,2015,6,
"American Samoa",36726,,,,2017,7,2015,6,
