State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
Totals,75525925,15223609,12018088,3205521,2020,2,2018,11,
Michigan,2422058,683634,628160,55474,2020,2,2018,11,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Kentucky,1298359,451771,451771,0,2020,2,2018,11,
Connecticut,935416,256847,233875,22972,2020,2,2018,10,
Oklahoma,653027,,,,2020,2,2018,10,
Pennsylvania,2858626,771881,733403,38478,2020,2,2018,11,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Tennessee,1505230,,,,2020,2,2018,11,
Mississippi,670959,,,,2020,2,2018,12,
"New Mexico",835397,252671,252671,0,2020,2,2018,11,
"Dist. Of Col.",261004,108667,67073,41594,2020,2,2018,11,
Pennsylvania,2849170,769039,730764,38275,2020,2,2018,12,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Virginia,1078915,0,0,0,2020,2,2018,11,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Indiana,1293678,301500,301500,0,2020,2,2018,12,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Maine,248113,0,0,0,2020,2,2018,12,"Maine expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Arizona,1872908,416061,106046,310015,2020,2,2018,10,
Massachusetts,1764713,271885,0,271885,2020,2,2018,11,
"West Virginia",525287,160732,160732,0,2020,2,2018,12,
"New York",6156470,1914377,299840,1614537,2020,2,2018,10,
Utah,290794,,,,2020,2,2018,12,
Wyoming,57177,,,,2020,2,2018,11,
"Dist. Of Col.",261096,108901,67213,41688,2020,2,2018,12,
Nevada,591035,211278,211278,0,2020,2,2018,12,
Utah,292060,,,,2020,2,2018,10,
Colorado,1274037,400640,393453,7187,2020,2,2018,11,
Kansas,374483,,,,2020,2,2018,10,
"North Carolina",2178793,,,,2020,2,2018,12,
Ohio,2882540,581018,580729,289,2020,2,2018,11,
"Virgin Islands",26666,12155,,11155,2020,2,2018,10,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Florida,3831170,,,,2020,2,2018,11,
Indiana,1328932,303464,303464,0,2020,2,2018,10,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Hawaii,314082,112703,20972,91731,2020,2,2018,12,
Nevada,599811,214196,214196,0,2020,2,2018,10,
Oregon,946804,454172,375927,78245,2020,2,2018,12,
Georgia,1942580,,,,2020,2,2018,10,
Illinois,2716062,695325,588527,106798,2020,2,2018,11,
"N. Mariana Islands",15779,,,,2020,2,2018,12,
"Rhode Island",308970,68866,68866,0,2020,2,2018,10,
"Puerto Rico",1253229,410022,,410022,2020,2,2018,11,
Nebraska,244729,,,,2020,2,2018,11,
Texas,4234019,,,,2020,2,2018,11,
Oregon,961729,460745,383282,77463,2020,2,2018,10,
Mississippi,674804,,,,2020,2,2018,10,
"South Carolina",1265677,,,,2020,2,2018,12,
Wyoming,58084,,,,2020,2,2018,10,
Alabama,1026849,,,,2020,2,2018,12,
Minnesota,1057341,192820,192256,564,2020,2,2018,12,
Massachusetts,1753049,346163,0,346163,2020,2,2018,10,
Delaware,219077,62623,9772,52851,2020,2,2018,10,
Kansas,372581,,,,2020,2,2018,11,
California,12674291,3745157,3745154,3,2020,2,2018,12,
Alaska,206553,49465,49460,5,2020,2,2018,11,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Minnesota,1084321,199057,198138,919,2020,2,2018,11,
"North Dakota",89678,19542,18618,924,2020,2,2018,12,
"North Carolina",2181676,,,,2020,2,2018,10,
Wisconsin,1177714,,,,2020,2,2018,12,
"New Hampshire",185705,55448,55172,276,2020,2,2018,12,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Nebraska,245662,,,,2020,2,2018,10,
Virginia,1073725,0,0,0,2020,2,2018,10,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Kentucky,1299471,451805,451805,0,2020,2,2018,10,
"Virgin Islands",26983,12315,,12315,2020,2,2018,11,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Arkansas,872212,269136,268280,856,2020,2,2018,10,
Guam,36285,4165,,4165,2020,2,2018,12,
Maryland,1211894,309758,309758,0,2020,2,2018,12,
Maryland,1214140,309524,309524,0,2020,2,2018,11,
"North Dakota",90257,19716,18751,965,2020,2,2018,11,
Iowa,604261,169743,154768,14975,2020,2,2018,12,
Texas,4254567,,,,2020,2,2018,10,
Illinois,2749591,702914,596398,106516,2020,2,2018,10,
Vermont,172859,57340,0,57340,2020,2,2018,12,
Georgia,1942727,,,,2020,2,2018,11,
California,12806573,3778550,3778548,2,2020,2,2018,11,
"New Jersey",1661294,551660,551660,0,2020,2,2018,11,
Wisconsin,1177346,,,,2020,2,2018,11,
Delaware,0,0,0,0,2020,2,2018,12,
Mississippi,672864,,,,2020,2,2018,11,
"Rhode Island",307307,68579,68579,0,2020,2,2018,11,
