State,Total Medicaid Enrollees,Total VIII Group Enrollees,Total VIII Group Newly Eligible Enrollees,Total VIII Group Not Newly Eligible Enrollees,Updated Year,Updated Month,Enrollment Year,Enrollment Month,Notes
North Carolina ,"3,061,380","520,353","520,353",0,2025,11,2024,7,"North Carolina expanded its Medicaid program by adopting the VIII Group on October 1, 2023."
North Dakota ,"105,577","24,338","23,126","1,212",2025,11,2024,7,
Ohio ,"3,118,011","738,036","737,813",223,2025,11,2024,7,
Oklahoma ,"989,265","243,137","243,137",0,2025,11,2024,7,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon ,"1,271,319","640,097","530,990","109,107",2025,11,2024,7,
Pennsylvania ,"2,994,196","834,145","784,134","50,011",2025,11,2024,7,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Puerto Rico ,"1,395,911","643,992",N/A,"643,992",2025,11,2024,7,
Rhode Island ,"307,037","78,032","78,032",0,2025,11,2024,7,
South Carolina ,"1,323,070",N/A,N/A,N/A,2025,11,2024,7,
South Dakota ,"128,180","25,347","25,347",0,2025,11,2024,7,"South Dakota expanded its Medicaid program by adopting the VIII Group on July 1, 2023."
Tennessee ,"1,543,174",N/A,N/A,N/A,2025,11,2024,7,
Texas ,"4,413,486",N/A,N/A,N/A,2025,11,2024,7,
Utah ,"342,751","79,719","78,578","1,141",2025,11,2024,7,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont ,"170,231","65,621",0,"65,621",2025,11,2024,7,
Virgin Islands ,"22,000","8,871",N/A,"8,871",2025,11,2024,7,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia ,"1,816,313","669,835","669,835",0,2025,11,2024,7,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington ,"1,848,619","624,230","601,879","22,351",2025,11,2024,7,
West Virginia ,"522,567","171,361","171,361",0,2025,11,2024,7,
Wisconsin ,"1,264,454",N/A,N/A,N/A,2025,11,2024,7,
Wyoming ,"69,701",N/A,N/A,N/A,2025,11,2024,7,
Totals,"85,444,952","21,048,153","16,727,966","4,320,187",2025,11,2024,7,
Alabama ,"1,087,194",N/A,N/A,N/A,2025,11,2024,8,
Alaska ,"244,108","73,901","73,899",2,2025,11,2024,8,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Amer. Samoa ,"33,746",N/A,N/A,N/A,2025,11,2024,8,
Arizona ,"2,147,214","621,165","124,770","496,395",2025,11,2024,8,
Arkansas ,"812,333","239,813","231,976","7,837",2025,11,2024,8,
California ,"14,891,740","5,009,387","4,986,255","23,132",2025,11,2024,8,
Colorado ,"1,166,427","361,337","354,987","6,350",2025,11,2024,8,
Connecticut ,"1,090,813","325,393","297,432","27,961",2025,11,2024,8,
Delaware ,"236,085","69,710","9,951","59,759",2025,11,2024,8,
District of Columbia ,"260,760","118,229","75,676","42,553",2025,11,2024,8,
Florida ,"4,220,930",N/A,N/A,N/A,2025,11,2024,8,
Georgia ,"2,170,735",N/A,N/A,N/A,2025,11,2024,8,
Guam ,"35,980","4,475",N/A,"4,475",2025,11,2024,8,
Hawaii ,"433,027","147,736","20,620","127,116",2025,11,2024,8,
Idaho ,"347,229","87,756","87,756",0,2025,11,2024,8,"Idaho expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Illinois ,"2,975,537","850,319","765,062","85,257",2025,11,2024,8,
Indiana ,"1,851,445","571,577","571,577",0,2025,11,2024,8,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Iowa ,"600,431","180,491","178,972","1,519",2025,11,2024,8,
Kansas ,"385,708",N/A,N/A,N/A,2025,11,2024,8,
Kentucky ,"1,370,749","476,922","476,922",0,2025,11,2024,8,
Louisiana ,"1,886,015","803,461","557,138","246,323",2025,11,2024,8,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Maine ,"396,919","113,058","88,984","24,074",2025,11,2024,8,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Maryland ,"1,425,830","410,114","410,114",0,2025,11,2024,8,
Massachusetts ,"2,010,274","410,122",0,"410,122",2025,11,2024,8,
Michigan ,"2,368,424","734,608","681,828","52,780",2025,11,2024,8,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Minnesota ,"1,193,381","228,057","228,057",0,2025,11,2024,8,
Mississippi ,"657,713",N/A,N/A,N/A,2025,11,2024,8,
Missouri ,"1,229,972","333,353","333,353",0,2025,11,2024,8,"Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana ,"220,852","79,435","79,435",0,2025,11,2024,8,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
N. Mariana Islands ,"17,459",N/A,N/A,N/A,2025,11,2024,8,
Nebraska ,"347,991","72,142","70,403","1,739",2025,11,2024,8,
Nevada ,"713,059","291,399","291,399",0,2025,11,2024,8,
New Hampshire ,"183,780","61,517","60,675",842,2025,11,2024,8,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
New Jersey ,"1,703,261","572,612","572,612",0,2025,11,2024,8,
New Mexico ,"889,924","283,647","283,647",0,2025,11,2024,8,
New York ,"6,985,986","2,086,653","315,633","1,771,020",2025,11,2024,8,
North Carolina ,"3,073,770","540,966","540,966",0,2025,11,2024,8,"North Carolina expanded its Medicaid program by adopting the VIII Group on October 1, 2023."
North Dakota ,"106,324","24,537","23,310","1,227",2025,11,2024,8,
Ohio ,"3,107,067","734,776","734,549",227,2025,11,2024,8,
Oklahoma ,"987,723","242,699","242,699",0,2025,11,2024,8,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon ,"1,277,018","645,329","535,409","109,920",2025,11,2024,8,
Pennsylvania ,"2,996,639","835,333","785,882","49,451",2025,11,2024,8,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Puerto Rico ,"1,363,578","616,414",N/A,"616,414",2025,11,2024,8,
Rhode Island ,"310,353","79,047","79,047",0,2025,11,2024,8,
South Carolina ,"1,297,919",N/A,N/A,N/A,2025,11,2024,8,
South Dakota ,"130,592","26,340","26,340",0,2025,11,2024,8,"South Dakota expanded its Medicaid program by adopting the VIII Group on July 1, 2023."
Tennessee ,"1,538,155",N/A,N/A,N/A,2025,11,2024,8,
Texas ,"4,425,808",N/A,N/A,N/A,2025,11,2024,8,
Utah ,"343,999","80,209","79,063","1,146",2025,11,2024,8,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont ,"170,039","65,275",0,"65,275",2025,11,2024,8,
Virgin Islands ,"21,448","8,569",N/A,"8,569",2025,11,2024,8,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia ,"1,818,053","672,691","672,691",0,2025,11,2024,8,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington ,"1,851,565","621,386","598,234","23,152",2025,11,2024,8,
West Virginia ,"521,684","171,427","171,427",0,2025,11,2024,8,
Wisconsin ,"1,268,619",N/A,N/A,N/A,2025,11,2024,8,
Wyoming ,"68,525",N/A,N/A,N/A,2025,11,2024,8,
Totals,"85,271,909","20,983,387","16,718,750","4,264,637",2025,11,2024,8,
Alabama ,"1,087,891",N/A,N/A,N/A,2025,11,2024,9,
Alaska ,"243,852","74,066","74,063",3,2025,11,2024,9,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Amer. Samoa ,"33,746",N/A,N/A,N/A,2025,11,2024,9,
Arizona ,"2,133,427","611,845","125,411","486,434",2025,11,2024,9,
Arkansas ,"806,834","233,968","226,216","7,752",2025,11,2024,9,
California ,"14,761,268","4,972,329","4,949,702","22,627",2025,11,2024,9,
Colorado ,"1,170,362","361,193","355,146","6,047",2025,11,2024,9,
Connecticut ,"1,084,286","323,681","295,779","27,902",2025,11,2024,9,
Delaware ,"236,063","69,881","9,966","59,915",2025,11,2024,9,
District of Columbia ,"260,485","118,130","75,596","42,534",2025,11,2024,9,
Florida ,"4,320,151",N/A,N/A,N/A,2025,11,2024,9,
Georgia ,"2,171,889",N/A,N/A,N/A,2025,11,2024,9,
Guam ,"35,759","4,465",N/A,"4,465",2025,11,2024,9,
Hawaii ,"414,956","140,504","18,970","121,534",2025,11,2024,9,
Idaho ,"344,723","86,416","86,416",0,2025,11,2024,9,"Idaho expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Illinois ,"2,971,682","851,792","767,372","84,420",2025,11,2024,9,
Indiana ,"1,836,394","566,552","566,552",0,2025,11,2024,9,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Iowa ,"602,072","180,629","179,624","1,005",2025,11,2024,9,
Kansas ,"383,752",N/A,N/A,N/A,2025,11,2024,9,
Kentucky ,"1,379,433","480,349","480,349",0,2025,11,2024,9,
Louisiana ,"1,883,217","802,002","556,611","245,391",2025,11,2024,9,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Maine ,"396,641","112,793","88,819","23,974",2025,11,2024,9,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Maryland ,"1,411,193","401,893","401,893",0,2025,11,2024,9,
Massachusetts ,"1,995,160","397,683",0,"397,683",2025,11,2024,9,
Michigan ,"2,371,997","735,717","683,486","52,231",2025,11,2024,9,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Minnesota ,"1,179,768","225,954","225,954",0,2025,11,2024,9,
Mississippi ,"657,814",N/A,N/A,N/A,2025,11,2024,9,
Missouri ,"1,224,268","335,174","335,174",0,2025,11,2024,9,"Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana ,"218,609","78,559","78,559",0,2025,11,2024,9,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
N. Mariana Islands ,"16,396",N/A,N/A,N/A,2025,11,2024,9,
Nebraska ,"344,436","71,111","69,385","1,726",2025,11,2024,9,
Nevada ,"709,603","286,700","286,700",0,2025,11,2024,9,
New Hampshire ,"181,705","60,751","59,847",904,2025,11,2024,9,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
New Jersey ,"1,692,804","569,337","569,337",0,2025,11,2024,9,
New Mexico ,"876,566","277,369","277,369",0,2025,11,2024,9,
New York ,"6,954,448","2,073,379","310,287","1,763,092",2025,11,2024,9,
North Carolina ,"3,083,486","559,238","559,238",0,2025,11,2024,9,"North Carolina expanded its Medicaid program by adopting the VIII Group on October 1, 2023."
North Dakota ,"106,530","24,433","23,212","1,221",2025,11,2024,9,
Ohio ,"3,101,755","734,157","733,946",211,2025,11,2024,9,
Oklahoma ,"969,910","230,652","230,652",0,2025,11,2024,9,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon ,"1,280,587","650,551","540,255","110,296",2025,11,2024,9,
Pennsylvania ,"2,990,106","830,403","781,241","49,162",2025,11,2024,9,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Puerto Rico ,"1,340,393","620,237",N/A,"620,237",2025,11,2024,9,
Rhode Island ,"309,526","78,838","78,838",0,2025,11,2024,9,
South Carolina ,"1,292,229",N/A,N/A,N/A,2025,11,2024,9,
South Dakota ,"132,581","27,316","27,316",0,2025,11,2024,9,"South Dakota expanded its Medicaid program by adopting the VIII Group on July 1, 2023."
Tennessee ,"1,522,325",N/A,N/A,N/A,2025,11,2024,9,
Texas ,"4,415,714",N/A,N/A,N/A,2025,11,2024,9,
Utah ,"344,113","80,241","79,078","1,163",2025,11,2024,9,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont ,"168,523","64,332",0,"64,332",2025,11,2024,9,
Virgin Islands ,"20,045","7,766",N/A,"7,766",2025,11,2024,9,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia ,"1,812,323","670,267","670,267",0,2025,11,2024,9,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington ,"1,847,144","618,814","595,838","22,976",2025,11,2024,9,
West Virginia ,"519,466","171,129","171,129",0,2025,11,2024,9,
Wisconsin ,"1,263,950",N/A,N/A,N/A,2025,11,2024,9,
Wyoming ,"68,252",N/A,N/A,N/A,2025,11,2024,9,
Totals,"84,982,608","20,872,596","16,645,593","4,227,003",2025,11,2024,9,
