State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
Texas,"6,126,031 ",N/A,N/A,N/A,2024,8,2023,1,
Utah,"524,617 ","143,503 ","142,534 ","969 ",2024,8,2023,1,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"202,997 ","89,701 ","0 ","89,701 ",2024,8,2023,1,
"Virgin Islands","37,921 ","18,740 ",N/A,"18,740 ",2024,8,2023,1,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia,"1,952,398 ","724,084 ","724,084 ","0 ",2024,8,2023,1,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,181,715 ","847,817 ","827,090 ","20,727 ",2024,8,2023,1,
"West Virginia","663,643 ","247,050 ","247,050 ","0 ",2024,8,2023,1,
Wisconsin,"1,645,391 ",N/A,N/A,N/A,2024,8,2023,1,
Wyoming,"87,188 ",N/A,N/A,N/A,2024,8,2023,1,
Totals,"98,743,626 ","24,374,903 ","19,571,375 ","4,803,528 ",2024,8,2023,1,
Alabama,"1,351,697 ",N/A,N/A,N/A,2024,8,2023,2,
Alaska,"259,472 ","74,388 ","74,387 ","1 ",2024,8,2023,2,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"Amer. Samoa","33,887 ",N/A,N/A,N/A,2024,8,2023,2,
Arizona,"2,449,887 ","742,200 ","194,773 ","547,427 ",2024,8,2023,2,
Arkansas,"1,076,697 ","347,082 ","326,106 ","20,976 ",2024,8,2023,2,
California,"15,176,093 ","5,191,852 ","5,160,512 ","31,340 ",2024,8,2023,2,
Colorado,"1,710,325 ","631,400 ","619,801 ","11,599 ",2024,8,2023,2,
Connecticut,"1,175,973 ","376,455 ","344,402 ","32,053 ",2024,8,2023,2,
Delaware,"293,090 ","98,854 ","16,053 ","82,801 ",2024,8,2023,2,
"Dist. Of Col.","293,203 ","139,160 ","93,418 ","45,742 ",2024,8,2023,2,
Florida,"5,725,447 ",N/A,N/A,N/A,2024,8,2023,2,
Georgia,"2,566,078 ",N/A,N/A,N/A,2024,8,2023,2,
Guam,"44,448 ","6,090 ",N/A,"6,090 ",2024,8,2023,2,
Hawaii,"468,525 ","189,797 ","32,412 ","157,385 ",2024,8,2023,2,
Idaho,"482,050 ","149,235 ","149,235 ","0 ",2024,8,2023,2,"Idaho expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Illinois,"3,472,577 ","1,035,645 ","938,888 ","96,757 ",2024,8,2023,2,
Indiana,"2,079,476 ","611,849 ","611,849 ","0 ",2024,8,2023,2,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Iowa,"805,005 ","267,960 ","197,970 ","69,990 ",2024,8,2023,2,
Kansas,"473,023 ",N/A,N/A,N/A,2024,8,2023,2,
Kentucky,"1,585,978 ","655,783 ","655,783 ","0 ",2024,8,2023,2,
Louisiana,"1,889,449 ","774,303 ","774,303 ","0 ",2024,8,2023,2,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Maine,"403,260 ","114,338 ","90,640 ","23,698 ",2024,8,2023,2,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Maryland,"1,600,751 ","462,372 ","462,372 ","0 ",2024,8,2023,2,
Massachusetts,"2,231,175 ","503,231 ","0 ","503,231 ",2024,8,2023,2,
Michigan,"3,081,088 ","1,070,020 ","997,556 ","72,464 ",2024,8,2023,2,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Minnesota,"1,405,068 ","319,486 ","319,486 ","0 ",2024,8,2023,2,
Mississippi,"849,759 ",N/A,N/A,N/A,2024,8,2023,2,
Missouri,"1,473,205 ","327,734 ","327,734 ","0 ",2024,8,2023,2,"Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana,"312,709 ","124,154 ","124,154 ","0 ",2024,8,2023,2,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"N. Mariana Islands","20,935 ",N/A,N/A,N/A,2024,8,2023,2,
Nebraska,"396,428 ","83,146 ","81,390 ","1,756 ",2024,8,2023,2,
Nevada,"840,677 ","374,356 ","374,356 ","0 ",2024,8,2023,2,
"New Hampshire","238,002 ","96,651 ","96,172 ","479 ",2024,8,2023,2,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Jersey","2,116,577 ","770,230 ","770,230 ","0 ",2024,8,2023,2,
"New Mexico","994,795 ","296,609 ","296,609 ","0 ",2024,8,2023,2,
"New York","7,828,034 ","2,552,841 ","439,249 ","2,113,592 ",2024,8,2023,2,
"North Carolina","2,943,671 ","0 ","0 ","0 ",2024,8,2023,2,
"North Dakota","133,803 ","36,579 ","34,841 ","1,738 ",2024,8,2023,2,
Ohio,"3,626,805 ","906,284 ","906,005 ","279 ",2024,8,2023,2,
Oklahoma,"1,254,710 ","375,734 ","375,734 ","0 ",2024,8,2023,2,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,316,392 ","740,659 ","630,802 ","109,857 ",2024,8,2023,2,
Pennsylvania,"3,674,878 ","1,190,350 ","1,122,319 ","68,031 ",2024,8,2023,2,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,510,966 ","689,016 ",N/A,"689,016 ",2024,8,2023,2,
"Rhode Island","358,521 ","101,960 ","101,960 ","0 ",2024,8,2023,2,
"South Carolina","1,597,102 ",N/A,N/A,N/A,2024,8,2023,2,
"South Dakota","136,902 ","0 ","0 ","0 ",2024,8,2023,2," South Dakota expanded its Medicaid program by adopting the VIII Group on July 1, 2023."
Tennessee,"1,879,777 ",N/A,N/A,N/A,2024,8,2023,2,
Texas,"6,155,461 ",N/A,N/A,N/A,2024,8,2023,2,
Utah,"527,842 ","145,187 ","144,193 ","994 ",2024,8,2023,2,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"203,303 ","89,678 ","0 ","89,678 ",2024,8,2023,2,
"Virgin Islands","37,990 ","18,810 ",N/A,"18,810 ",2024,8,2023,2,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia,"1,968,746 ","733,836 ","733,836 ","0 ",2024,8,2023,2,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,183,703 ","850,503 ","830,163 ","20,340 ",2024,8,2023,2,
"West Virginia","666,632 ","248,751 ","248,751 ","0 ",2024,8,2023,2,
Wisconsin,"1,577,387 ",N/A,N/A,N/A,2024,8,2023,2,
Wyoming,"87,753 ",N/A,N/A,N/A,2024,8,2023,2,
Totals,"99,047,187 ","24,514,568 ","19,698,444 ","4,816,124 ",2024,8,2023,2,
Alabama,"1,359,109 ",N/A,N/A,N/A,2024,8,2023,3,
Alaska,"259,640 ","74,566 ","74,564 ","2 ",2024,8,2023,3,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"Amer. Samoa","33,887 ",N/A,N/A,N/A,2024,8,2023,3,
Arizona,"2,936,154 ","940,546 ","256,813 ","683,733 ",2024,8,2023,3,
Arkansas,"1,057,976 ","337,663 ","317,180 ","20,483 ",2024,8,2023,3,
California,"15,161,025 ","5,207,799 ","5,176,387 ","31,412 ",2024,8,2023,3,
Colorado,"1,721,668 ","636,037 ","624,551 ","11,486 ",2024,8,2023,3,
Connecticut,"1,183,498 ","380,130 ","348,193 ","31,937 ",2024,8,2023,3,
Delaware,"294,816 ","99,621 ","15,975 ","83,646 ",2024,8,2023,3,
"Dist. Of Col.","294,110 ","140,198 ","94,302 ","45,896 ",2024,8,2023,3,
Florida,"5,743,167 ",N/A,N/A,N/A,2024,8,2023,3,
Georgia,"2,520,248 ",N/A,N/A,N/A,2024,8,2023,3,
Guam,"44,382 ","6,092 ",N/A,"6,092 ",2024,8,2023,3,
Hawaii,"470,620 ","190,949 ","32,417 ","158,532 ",2024,8,2023,3,
Idaho,"482,806 ","150,187 ","150,187 ","0 ",2024,8,2023,3,"Idaho expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Illinois,"3,482,952 ","1,037,055 ","941,443 ","95,612 ",2024,8,2023,3,
Indiana,"2,083,945 ","614,714 ","614,714 ","0 ",2024,8,2023,3,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Iowa,"807,983 ","269,427 ","198,456 ","70,971 ",2024,8,2023,3,
Kansas,"474,463 ",N/A,N/A,N/A,2024,8,2023,3,
Kentucky,"1,591,087 ","659,697 ","659,697 ","0 ",2024,8,2023,3,
Louisiana,"1,893,185 ","777,640 ","777,640 ","0 ",2024,8,2023,3,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Maine,"419,518 ","115,264 ","91,490 ","23,774 ",2024,8,2023,3,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Maryland,"1,607,976 ","464,935 ","464,935 ","0 ",2024,8,2023,3,
Massachusetts,"2,263,673 ","505,330 ","0 ","505,330 ",2024,8,2023,3,
Michigan,"3,093,270 ","1,076,682 ","1,004,006 ","72,676 ",2024,8,2023,3,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Minnesota,"1,406,103 ","321,124 ","321,124 ","0 ",2024,8,2023,3,
Mississippi,"853,586 ",N/A,N/A,N/A,2024,8,2023,3,
Missouri,"1,488,152 ","333,944 ","333,944 ","0 ",2024,8,2023,3,"Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana,"313,782 ","124,591 ","124,591 ","0 ",2024,8,2023,3,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"N. Mariana Islands","22,271 ",N/A,N/A,N/A,2024,8,2023,3,
Nebraska,"398,648 ","84,268 ","82,456 ","1,812 ",2024,8,2023,3,
Nevada,"839,732 ","378,188 ","378,188 ","0 ",2024,8,2023,3,
"New Hampshire","240,214 ","97,424 ","96,933 ","491 ",2024,8,2023,3,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Jersey","2,126,735 ","772,308 ","772,308 ","0 ",2024,8,2023,3,
"New Mexico","994,947 ","296,226 ","296,226 ","0 ",2024,8,2023,3,
"New York","7,857,119 ","2,551,609 ","439,883 ","2,111,726 ",2024,8,2023,3,
"North Carolina","2,958,755 ","0 ","0 ","0 ",2024,8,2023,3,
"North Dakota","135,682 ","37,276 ","35,518 ","1,758 ",2024,8,2023,3,
Ohio,"3,642,778 ","917,129 ","916,855 ","274 ",2024,8,2023,3,
Oklahoma,"1,250,815 ","376,248 ","376,248 ","0 ",2024,8,2023,3,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,324,402 ","744,834 ","635,240 ","109,594 ",2024,8,2023,3,
Pennsylvania,"3,691,255 ","1,200,478 ","1,132,105 ","68,373 ",2024,8,2023,3,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,514,696 ","691,402 ",N/A,"691,402 ",2024,8,2023,3,
"Rhode Island","360,375 ","102,707 ","102,707 ","0 ",2024,8,2023,3,
"South Carolina","1,604,304 ",N/A,N/A,N/A,2024,8,2023,3,
"South Dakota","137,575 ","0 ","0 ","0 ",2024,8,2023,3," South Dakota expanded its Medicaid program by adopting the VIII Group on July 1, 2023."
Tennessee,"1,885,414 ",N/A,N/A,N/A,2024,8,2023,3,
Texas,"6,197,549 ",N/A,N/A,N/A,2024,8,2023,3,
Utah,"532,329 ","146,964 ","146,000 ","964 ",2024,8,2023,3,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"203,498 ","89,072 ","0 ","89,072 ",2024,8,2023,3,
"Virgin Islands","38,131 ","18,924 ",N/A,"18,924 ",2024,8,2023,3,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia,"1,980,346 ","739,154 ","739,154 ","0 ",2024,8,2023,3,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,194,939 ","856,246 ","836,012 ","20,234 ",2024,8,2023,3,
"West Virginia","669,145 ","250,317 ","250,317 ","0 ",2024,8,2023,3,
Wisconsin,"1,663,048 ",N/A,N/A,N/A,2024,8,2023,3,
Wyoming,"88,247 ",N/A,N/A,N/A,2024,8,2023,3,
Totals,"99,895,730 ","24,814,965 ","19,858,759 ","4,956,206 ",2024,8,2023,3,
