State,Total Medicaid Enrollees,Total VIII Group Enrollees,Total VIII Group Newly Eligible Enrollees,Total VIII Group Not Newly Eligible Enrollees,Updated Year,Updated Month,Enrollment Year,Enrollment Month,Notes
West Virginia,555561,181499,181499,0,2021,5,2020,9,
Wyoming,61104,,,,2021,5,2020,7,
Missouri,937867,,,,2021,5,2020,7,
Washington,1842964,627385,611509,15876,2021,5,2020,8,
Florida,4203096,,,,2021,5,2020,7,
Louisiana,1746994,553179,553179,0,2021,5,2020,8,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Oklahoma,747921,,,,2021,5,2020,8,
Hawaii,348761,133702,23261,110441,2021,5,2020,9,
Illinois,2790009,755759,650439,105320,2021,5,2020,7,
Pennsylvania,3068675,905210,859175,46035,2021,5,2020,9,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Louisiana,1730359,542855,542855,0,2021,5,2020,7,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Indiana,1546388,404535,404535,0,2021,5,2020,8,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Idaho,374214,77026,77026,0,2021,5,2020,7,"Idaho expanded its Medicaid program by adopting VIII Group on January 1, 2020."
Utah,356189,67501,66838,663,2021,5,2020,8,"Utah expanded its Medicaid program by adopting VIII Group on January 1, 2020."
Amer. Samoa,35002,,,,2021,5,2020,9,
Washington,1821433,613660,597898,15762,2021,5,2020,7,
New Hampshire,200497,63878,63523,355,2021,5,2020,9,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
New Mexico,885893,279207,279207,0,2021,5,2020,9,
New Mexico,873305,277179,277179,0,2021,5,2020,7,
South Dakota,112153,,,,2021,5,2020,9,
Texas,4520482,,,,2021,5,2020,7,
Connecticut,998602,289946,263524,26422,2021,5,2020,8,
Iowa,655811,197210,168963,28247,2021,5,2020,9,
New York,6442782,2070518,355730,1714788,2021,5,2020,7,
Maryland,1340820,347788,347788,0,2021,5,2020,9,
South Carolina,1334135,,,,2021,5,2020,9,
Amer. Samoa,35002,,,,2021,5,2020,8,
Arkansas,874330,281208,280309,899,2021,5,2020,7,
Missouri,971836,,,,2021,5,2020,9,
Idaho,378670,79781,79781,0,2021,5,2020,8,"Idaho expanded its Medicaid program by adopting VIII Group on January 1, 2020."
Guam,32968,4291,,4291,2021,5,2020,9,
Wisconsin,1314454,,,,2021,5,2020,9,
Nebraska,252566,0,0,0,2021,5,2020,7,
Vermont,178149,63302,0,63302,2021,5,2020,9,
N. Mariana Islands,16517,,,,2021,5,2020,8,
South Dakota,109209,,,,2021,5,2020,7,
Totals,80202982,17501260,13899484,3601776,2021,5,2020,8,
Michigan,2598311,784968,736523,48445,2021,5,2020,8,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Connecticut,1006794,292890,266603,26287,2021,5,2020,9,
Oklahoma,761390,,,,2021,5,2020,9,
Pennsylvania,3034716,885863,840690,45173,2021,5,2020,8,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Tennessee,1634360,,,,2021,5,2020,8,
Mississippi,704743,,,,2021,5,2020,7,
New Mexico,881328,278780,278780,0,2021,5,2020,8,
District of Columbia,266248,110195,69134,41061,2021,5,2020,8,
Pennsylvania,3002453,864967,820411,44556,2021,5,2020,7,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Virginia,1493912,448239,448239,0,2021,5,2020,8,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019. Awaiting state reporting/enrollment reasonableness review in progress."
Indiana,1538180,393272,393272,0,2021,5,2020,7,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Maine,310848,61221,48349,12872,2021,5,2020,7,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Arizona,2046619,516040,143420,372620,2021,5,2020,9,
Massachusetts,1757047,368389,0,368389,2021,5,2020,8,
West Virginia,542796,175125,175125,0,2021,5,2020,7,
New York,6582648,2136976,372528,1764448,2021,5,2020,9,
Utah,345776,64405,63770,635,2021,5,2020,7,"Utah expanded its Medicaid program by adopting VIII Group on January 1, 2020."
Wyoming,61719,,,,2021,5,2020,8,
District of Columbia,264260,108953,68150,40803,2021,5,2020,7,
Nevada,657174,242233,242233,0,2021,5,2020,7,
Utah,365138,69926,69222,704,2021,5,2020,9,"Utah expanded its Medicaid program by adopting VIII Group on January 1, 2020."
Colorado,1326138,443851,435303,8548,2021,5,2020,8,
Kansas,382068,,,,2021,5,2020,9,
North Carolina,2263676,,,,2021,5,2020,7,
Ohio,2942971,558714,558430,284,2021,5,2020,8,
Virgin Islands,31797,15211,,15211,2021,5,2020,9,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Florida,4255734,,,,2021,5,2020,8,
Indiana,1562001,413319,413319,0,2021,5,2020,9,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Hawaii,338124,127294,21662,105632,2021,5,2020,7,
Nevada,684208,256397,256397,0,2021,5,2020,9,
Oregon,1050416,530755,439595,91160,2021,5,2020,7,
Georgia,2148020,,,,2021,5,2020,9,
Illinois,2822189,768662,663480,105182,2021,5,2020,8,
N. Mariana Islands,16654,,,,2021,5,2020,7,
Rhode Island,310496,76686,76686,0,2021,5,2020,9,
Puerto Rico,1190728,425618,,425618,2021,5,2020,8,
Nebraska,252610,0,0,0,2021,5,2020,8,
Texas,4588078,,,,2021,5,2020,8,
Oregon,1070839,546138,454292,91846,2021,5,2020,9,
Mississippi,721425,,,,2021,5,2020,9,
South Carolina,1312824,,,,2021,5,2020,7,
Wyoming,63234,,,,2021,5,2020,9,
Alabama,1092935,,,,2021,5,2020,7,
Minnesota,1126008,211102,210376,726,2021,5,2020,7,
Massachusetts,1774053,371979,0,371979,2021,5,2020,9,
Delaware,231311,69185,10301,58884,2021,5,2020,9,
Kansas,378452,,,,2021,5,2020,8,
California,12787466,3879011,3851971,27040,2021,5,2020,7,Awaiting state reporting/enrollment reasonableness review in progress.
Alaska,224521,61423,61423,0,2021,5,2020,8,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Minnesota,1135155,214339,213556,783,2021,5,2020,8,
North Dakota,99152,22101,20956,1145,2021,5,2020,7,
North Carolina,2315558,,,,2021,5,2020,9,
Wisconsin,1283322,,,,2021,5,2020,7,
New Hampshire,195868,60763,60448,315,2021,5,2020,7,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
Nebraska,258931,0,0,0,2021,5,2020,9,
Virginia,1512651,458564,458564,0,2021,5,2020,9,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019. Awaiting state reporting/enrollment reasonableness review in progress."
Kentucky,1515963,614692,614692,0,2021,5,2020,9,
Virgin Islands,31797,15211,,15211,2021,5,2020,8,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Arkansas,891099,290434,289515,919,2021,5,2020,9,
Guam,33794,4587,,4587,2021,5,2020,7,
Maryland,1315348,338840,338840,0,2021,5,2020,7,
Maryland,1326330,342288,342288,0,2021,5,2020,8,
North Dakota,103854,23086,21874,1212,2021,5,2020,8,
Iowa,639783,191260,165564,25696,2021,5,2020,7,
Texas,4649620,,,,2021,5,2020,9,
Illinois,2849937,780037,675072,104965,2021,5,2020,9,
Vermont,174580,61022,0,61022,2021,5,2020,7,
Georgia,2126182,,,,2021,5,2020,8,
California,12866248,3923953,3896394,27559,2021,5,2020,8,Awaiting state reporting/enrollment reasonableness review in progress.
New Jersey,1710679,592558,592558,0,2021,5,2020,8,
Wisconsin,1301400,,,,2021,5,2020,8,
Delaware,226905,67491,10040,57451,2021,5,2020,7,
Mississippi,712974,,,,2021,5,2020,8,
Rhode Island,307986,75358,75358,0,2021,5,2020,8,
