State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
Hawaii,323268,119145,19966,99179,2021,5,2020,5,
Maine,306263,58734,46478,12256,2021,5,2020,6,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Massachusetts,1707432,347887,0,347887,2021,5,2020,4,
"Virginia *",1381055,396623,396623,0,2021,5,2020,4,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019. Awaiting state reporting/enrollment reasonableness review in progress."
"New Jersey",1664309,570088,570088,0,2021,5,2020,6,
"New York",6273086,1989325,337387,1651938,2021,5,2020,5,
Delaware,220485,65370,9719,55651,2021,5,2020,5,
Oregon,1023014,508962,418704,90258,2021,5,2020,5,
"Puerto Rico",1151185,403839,,403839,2021,5,2020,4,
"Dist. Of Col.",262069,107562,67112,40450,2021,5,2020,6,
"West Virginia",535649,170755,170755,0,2021,5,2020,6,
Wyoming,57280,,,,2021,5,2020,4,
Missouri,884673,,,,2021,5,2020,4,
Washington,1775512,585985,570703,15282,2021,5,2020,5,
Florida,3943838,,,,2021,5,2020,4,
Louisiana,1680231,519378,519378,0,2021,5,2020,5,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Oklahoma,687032,,,,2021,5,2020,5,
Hawaii,322872,119311,20005,99306,2021,5,2020,6,
Illinois,2713248,712712,606814,105898,2021,5,2020,4,
Pennsylvania,2970037,843748,800276,43472,2021,5,2020,6,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Louisiana,1660978,510425,510425,0,2021,5,2020,4,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Indiana,1453120,370983,370983,0,2021,5,2020,5,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Idaho,358616,69012,69012,0,2021,5,2020,4,"Idaho expanded its Medicaid program by adopting VIII Group on January 1, 2020."
Utah,325271,57731,57147,584,2021,5,2020,5,"Utah expanded its Medicaid program by adopting VIII Group on January 1, 2020."
"Amer. Samoa",35002,,,,2021,5,2020,6,
Washington,1757505,575051,560136,14915,2021,5,2020,4,
"New Hampshire",193532,59562,59263,299,2021,5,2020,6,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Mexico",862131,274430,274430,0,2021,5,2020,6,
"New Mexico",846818,270756,270756,0,2021,5,2020,4,
"South Dakota",107674,,,,2021,5,2020,6,
Texas,4283983,,,,2021,5,2020,4,
Connecticut,979151,280041,254233,25808,2021,5,2020,5,
Iowa,631614,189005,166558,22447,2021,5,2020,6,
"New York",6179273,1936491,325209,1611282,2021,5,2020,4,
Maryland,1300946,334228,334228,0,2021,5,2020,6,
"South Carolina",1300405,,,,2021,5,2020,6,
"Amer. Samoa",35002,,,,2021,5,2020,5,
Arkansas,839997,263586,262732,854,2021,5,2020,4,
Missouri,920287,,,,2021,5,2020,6,
Idaho,361917,70488,70488,0,2021,5,2020,5,"Idaho expanded its Medicaid program by adopting VIII Group on January 1, 2020."
Guam,33256,4416,,4416,2021,5,2020,6,
Wisconsin,1267446,,,,2021,5,2020,6,
Nebraska,241710,0,0,0,2021,5,2020,4,
Vermont,172951,60071,0,60071,2021,5,2020,6,
"N. Mariana Islands",15702,,,,2021,5,2020,5,
"South Dakota",104300,,,,2021,5,2020,4,
Totals,77169947,16440132,13010273,3429859,2021,5,2020,5,
Michigan,2506063,721420,672485,48935,2021,5,2020,5,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Kentucky,1370771,498105,498105,0,2021,5,2020,5,
Connecticut,984812,282690,257036,25654,2021,5,2020,6,
Oklahoma,726619,,,,2021,5,2020,6,
Pennsylvania,2932848,819596,777610,41986,2021,5,2020,5,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Tennessee,1588211,,,,2021,5,2020,5,
Mississippi,667610,,,,2021,5,2020,4,
"New Mexico",856649,273414,273414,0,2021,5,2020,5,
"Dist. Of Col.",259796,106136,66064,40072,2021,5,2020,5,
Pennsylvania,2886869,797227,757130,40097,2021,5,2020,4,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Virginia *",1430388,416491,416491,0,2021,5,2020,5,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019. Awaiting state reporting/enrollment reasonableness review in progress."
Indiana,1428654,359030,359030,0,2021,5,2020,4,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Maine,296032,54534,42392,12142,2021,5,2020,4,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Arizona,1977681,479095,125699,353396,2021,5,2020,6,
Massachusetts,1700706,345470,0,345470,2021,5,2020,5,
"West Virginia",523766,165063,165063,0,2021,5,2020,4,
"New York",6358951,2031049,346732,1684317,2021,5,2020,6,
Utah,316033,54480,53940,540,2021,5,2020,4,"Utah expanded its Medicaid program by adopting VIII Group on January 1, 2020."
Wyoming,58110,,,,2021,5,2020,5,
"Dist. Of Col.",257688,104682,64959,39723,2021,5,2020,4,
Nevada,608671,221113,221113,0,2021,5,2020,4,
Utah,335820,61155,60550,605,2021,5,2020,6,"Utah expanded its Medicaid program by adopting VIII Group on January 1, 2020."
Colorado,1259631,405396,397349,8047,2021,5,2020,5,
Kansas,369807,,,,2021,5,2020,6,
"North Carolina",2192197,,,,2021,5,2020,4,
Ohio,2891194,566246,565948,298,2021,5,2020,5,
"Virgin Islands",31682,15024,,15024,2021,5,2020,6,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Florida,4044252,,,,2021,5,2020,5,
Indiana,1475181,381111,381111,0,2021,5,2020,6,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Hawaii,318070,116329,19271,97058,2021,5,2020,4,
Nevada,644373,235160,235160,0,2021,5,2020,6,
Oregon,1008483,500627,411822,88805,2021,5,2020,4,
Georgia,2076053,,,,2021,5,2020,6,
Illinois,2739445,731491,625798,105693,2021,5,2020,5,
"N. Mariana Islands",15915,,,,2021,5,2020,4,
"Rhode Island",302210,72301,72301,0,2021,5,2020,6,
"Puerto Rico",1162631,411341,,411341,2021,5,2020,5,
Nebraska,245102,0,0,0,2021,5,2020,5,
Texas,4371891,,,,2021,5,2020,5,
Oregon,1033756,519499,428918,90581,2021,5,2020,6,
Mississippi,697178,,,,2021,5,2020,6,
"South Carolina",1277974,,,,2021,5,2020,4,
Wyoming,59487,,,,2021,5,2020,6,
Alabama,1063729,,,,2021,5,2020,4,
Minnesota,1086222,197841,197333,508,2021,5,2020,4,
Massachusetts,1707937,347371,0,347371,2021,5,2020,6,
Delaware,224059,66483,9816,56667,2021,5,2020,6,
Kansas,364759,,,,2021,5,2020,5,
"California *",12380947,3713452,3688474,24978,2021,5,2020,4,"Awaiting state reporting/enrollment reasonableness review in progress."
Alaska,220423,57233,57229,4,2021,5,2020,5,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Minnesota,1093609,201098,200594,504,2021,5,2020,5,
"North Dakota",94573,21528,20429,1099,2021,5,2020,4,
"North Carolina",2236255,,,,2021,5,2020,6,
Wisconsin,1222819,,,,2021,5,2020,4,
"New Hampshire",187275,56570,56289,281,2021,5,2020,4,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
Nebraska,248273,0,0,0,2021,5,2020,6,
"Virginia *",1457772,426100,426100,0,2021,5,2020,6,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019. Awaiting state reporting/enrollment reasonableness review in progress."
Kentucky,1417316,534881,534881,0,2021,5,2020,6,
"Virgin Islands",31485,14874,,14874,2021,5,2020,5,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Arkansas,869325,277058,276167,891,2021,5,2020,6,
Guam,34496,4229,,4229,2021,5,2020,4,
Maryland,1268661,321879,321879,0,2021,5,2020,4,
Maryland,1287748,328994,328994,0,2021,5,2020,5,
"North Dakota",94031,21497,20411,1086,2021,5,2020,5,
Iowa,613206,182293,164500,17793,2021,5,2020,4,
Texas,4449590,,,,2021,5,2020,6,
"California *",12468493,3740386,3714742,25644,2021,5,2020,5,"Awaiting state reporting/enrollment reasonableness review in progress."
"New Jersey",1641394,558797,558797,0,2021,5,2020,5,
Wisconsin,1246555,,,,2021,5,2020,5,
Delaware,216877,64052,9644,54408,2021,5,2020,4,
Mississippi,689298,,,,2021,5,2020,5,
"Rhode Island",298987,70882,70882,0,2021,5,2020,5,
