State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
Michigan,"2,834,193 ","931,339 ","872,045 ","59,294 ",2022,12,2021,7,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Minnesota,"1,255,481 ","258,444 ","258,444 ","0 ",2022,12,2021,7,
Mississippi,"776,482 ",N/A,N/A,N/A,2022,12,2021,7,
Missouri,"1,077,150 ","0 ","0 ","0 ",2022,12,2021,7,"Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana,"279,514 ","107,726 ","107,726 ","0 ",2022,12,2021,7,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"N. Mariana Islands","16,388 ",N/A,N/A,N/A,2022,12,2021,7,
Nebraska,"324,305 ","48,664 ","47,668 ","996 ",2022,12,2021,7,
Nevada,"759,957 ","310,061 ","310,061 ","0 ",2022,12,2021,7,
"New Hampshire","219,137 ","78,675 ","78,263 ","412 ",2022,12,2021,7,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Jersey","1,896,546 ","687,922 ","687,922 ","0 ",2022,12,2021,7,
"New Mexico","938,689 ","289,304 ","289,304 ","0 ",2022,12,2021,7,
"New York","7,139,117 ","2,379,531 ","420,958 ","1,958,573 ",2022,12,2021,7,
"North Carolina","2,556,620 ",N/A,N/A,N/A,2022,12,2021,7,
"North Dakota","116,046 ","28,477 ","26,915 ","1,562 ",2022,12,2021,7,
Ohio,"3,285,250 ","747,367 ","747,105 ","262 ",2022,12,2021,7,
Oklahoma,"908,710 ","150,866 ","150,866 ","0 ",2022,12,2021,7,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,179,744 ","636,053 ","544,759 ","91,294 ",2022,12,2021,7,
Pennsylvania,"3,312,343 ","1,041,368 ","988,301 ","53,067 ",2022,12,2021,7,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,429,591 ","599,652 ",N/A,"599,652 ",2022,12,2021,7,
"Rhode Island","332,903 ","88,928 ","88,928 ","0 ",2022,12,2021,7,
"South Carolina","1,442,778 ",N/A,N/A,N/A,2022,12,2021,7,
"South Dakota","121,786 ",N/A,N/A,N/A,2022,12,2021,7,
Tennessee,"1,725,435 ",N/A,N/A,N/A,2022,12,2021,7,
Texas,"5,237,507 ",N/A,N/A,N/A,2022,12,2021,7,
Utah,"437,362 ","99,216 ","98,335 ","881 ",2022,12,2021,7,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"191,671 ","71,555 ","0 ","71,555 ",2022,12,2021,7,
"Virgin Islands","34,271 ","16,762 ",N/A,"16,762 ",2022,12,2021,7,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia,"1,687,033 ","562,548 ","562,548 ","0 ",2022,12,2021,7,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"1,998,777 ","734,054 ","718,150 ","15,904 ",2022,12,2021,7,
"West Virginia","605,028 ","211,354 ","211,354 ","0 ",2022,12,2021,7,
Wisconsin,"1,423,100 ",N/A,N/A,N/A,2022,12,2021,7,
Wyoming,"73,227 ",N/A,N/A,N/A,2022,12,2021,7,
Totals,"88,407,727 ","20,652,351 ","16,444,182 ","4,208,169 ",2022,12,2021,7,
Alabama,"1,207,582 ",N/A,N/A,N/A,2022,12,2021,8,
Alaska,"243,136 ","67,909 ","67,909 ","0 ",2022,12,2021,8,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"Amer. Samoa","37,756 ",N/A,N/A,N/A,2022,12,2021,8,
Arizona,"2,223,749 ","620,618 ","188,973 ","431,645 ",2022,12,2021,8,
Arkansas,"969,673 ","328,114 ","319,224 ","8,890 ",2022,12,2021,8,
California,"13,825,438 ","4,470,904 ","4,441,780 ","29,124 ",2022,12,2021,8,
Colorado,"1,519,019 ","549,749 ","539,939 ","9,810 ",2022,12,2021,8,
Connecticut,"1,115,629 ","335,577 ","306,840 ","28,737 ",2022,12,2021,8,
Delaware,"257,047 ","79,793 ","12,514 ","67,279 ",2022,12,2021,8,
"Dist. Of Col.","271,051 ","122,967 ","79,708 ","43,259 ",2022,12,2021,8,
Florida,"4,898,970 ",N/A,N/A,N/A,2022,12,2021,8,
Georgia,"2,354,616 ",N/A,N/A,N/A,2022,12,2021,8,
Guam,"37,215 ","4,556 ",N/A,"4,556 ",2022,12,2021,8,
Hawaii,"428,968 ","163,771 ","28,950 ","134,821 ",2022,12,2021,8,
Idaho,"421,004 ","104,784 ","104,784 ","0 ",2022,12,2021,8,"Idaho expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Illinois,"3,131,818 ","888,100 ","786,170 ","101,930 ",2022,12,2021,8,
Indiana,"1,822,076 ","512,373 ","512,373 ","0 ",2022,12,2021,8,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Iowa,"723,561 ","231,259 ","190,488 ","40,771 ",2022,12,2021,8,
Kansas,"421,699 ",N/A,N/A,N/A,2022,12,2021,8,
Kentucky,"1,465,823 ","571,313 ","571,313 ","0 ",2022,12,2021,8,
Louisiana,"1,905,299 ","686,041 ","686,041 ","0 ",2022,12,2021,8,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Maine,"354,003 ","88,060 ","69,245 ","18,815 ",2022,12,2021,8,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Maryland,"1,461,778 ","405,907 ","405,907 ","0 ",2022,12,2021,8,
Massachusetts,"1,954,312 ","436,953 ","0 ","436,953 ",2022,12,2021,8,
Michigan,"2,846,838 ","939,422 ","880,131 ","59,291 ",2022,12,2021,8,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Minnesota,"1,259,663 ","260,441 ","260,441 ","0 ",2022,12,2021,8,
Mississippi,"781,394 ",N/A,N/A,N/A,2022,12,2021,8,
Missouri,"1,085,425 ","0 ","0 ","0 ",2022,12,2021,8,"Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana,"281,675 ","108,653 ","108,653 ","0 ",2022,12,2021,8,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"N. Mariana Islands","16,493 ",N/A,N/A,N/A,2022,12,2021,8,
Nebraska,"338,653 ","51,109 ","50,075 ","1,034 ",2022,12,2021,8,
Nevada,"765,702 ","315,473 ","315,473 ","0 ",2022,12,2021,8,
"New Hampshire","220,776 ","79,885 ","79,463 ","422 ",2022,12,2021,8,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Jersey","1,911,773 ","694,853 ","694,853 ","0 ",2022,12,2021,8,
"New Mexico","944,009 ","290,136 ","290,136 ","0 ",2022,12,2021,8,
"New York","7,172,901 ","2,390,308 ","423,871 ","1,966,437 ",2022,12,2021,8,
"North Carolina","2,579,785 ",N/A,N/A,N/A,2022,12,2021,8,
"North Dakota","116,312 ","28,849 ","27,237 ","1,612 ",2022,12,2021,8,
Ohio,"3,307,934 ","758,369 ","758,108 ","261 ",2022,12,2021,8,
Oklahoma,"928,353 ","175,569 ","175,569 ","0 ",2022,12,2021,8,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,186,487 ","642,744 ","551,792 ","90,952 ",2022,12,2021,8,
Pennsylvania,"3,336,359 ","1,053,453 ","999,542 ","53,911 ",2022,12,2021,8,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,436,441 ","602,285 ",N/A,"602,285 ",2022,12,2021,8,
"Rhode Island","334,527 ","89,845 ","89,845 ","0 ",2022,12,2021,8,
"South Carolina","1,451,428 ",N/A,N/A,N/A,2022,12,2021,8,
"South Dakota","122,741 ",N/A,N/A,N/A,2022,12,2021,8,
Tennessee,"1,734,323 ",N/A,N/A,N/A,2022,12,2021,8,
Texas,"5,292,082 ",N/A,N/A,N/A,2022,12,2021,8,
Utah,"443,658 ","101,756 ","100,873 ","883 ",2022,12,2021,8,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"192,836 ","72,344 ","0 ","72,344 ",2022,12,2021,8,
"Virgin Islands","34,421 ","16,857 ",N/A,"16,857 ",2022,12,2021,8,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia,"1,703,289 ","570,915 ","570,915 ","0 ",2022,12,2021,8," Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,013,397 ","743,285 ","727,552 ","15,733 ",2022,12,2021,8,
"West Virginia","609,415 ","213,099 ","213,099 ","0 ",2022,12,2021,8,
Wisconsin,"1,433,028 ",N/A,N/A,N/A,2022,12,2021,8,
Wyoming,"73,886 ",N/A,N/A,N/A,2022,12,2021,8,
Totals,"89,007,226 ","20,868,398 ","16,629,786 ","4,238,612 ",2022,12,2021,8,
Alabama,"1,215,453 ",N/A,N/A,N/A,2022,12,2021,9,
Alaska,"243,672 ","68,090 ","68,090 ","0 ",2022,12,2021,9,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"Amer. Samoa","37,756 ",N/A,N/A,N/A,2022,12,2021,9,
Arizona,"2,241,089 ","630,580 ","190,960 ","439,620 ",2022,12,2021,9,
Arkansas,"975,640 ","329,745 ","319,418 ","10,327 ",2022,12,2021,9,
California,"13,812,733 ","4,485,856 ","4,456,870 ","28,986 ",2022,12,2021,9,
Colorado,"1,529,934 ","553,428 ","543,731 ","9,697 ",2022,12,2021,9,
Connecticut,"1,119,287 ","338,298 ","309,709 ","28,589 ",2022,12,2021,9,
Delaware,"259,042 ","80,477 ","12,649 ","67,828 ",2022,12,2021,9,
"Dist. Of Col.","271,932 ","123,589 ","80,226 ","43,363 ",2022,12,2021,9,
Florida,"4,885,774 ",N/A,N/A,N/A,2022,12,2021,9,
Georgia,"2,368,940 ",N/A,N/A,N/A,2022,12,2021,9,
Guam,"37,038 ","4,564 ",N/A,"4,564 ",2022,12,2021,9,
Hawaii,"432,203 ","166,096 ","29,159 ","136,937 ",2022,12,2021,9,
Idaho,"422,530 ","105,899 ","105,899 ","0 ",2022,12,2021,9,"Idaho expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Illinois,"3,149,826 ","896,123 ","794,487 ","101,636 ",2022,12,2021,9,
Indiana,"1,827,297 ","515,196 ","515,196 ","0 ",2022,12,2021,9,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Iowa,"725,581 ","234,666 ","191,561 ","43,105 ",2022,12,2021,9,
Kansas,"425,499 ",N/A,N/A,N/A,2022,12,2021,9,
Kentucky,"1,467,416 ","573,657 ","573,657 ","0 ",2022,12,2021,9,
Louisiana,"1,907,829 ","689,576 ","689,576 ","0 ",2022,12,2021,9,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Maine,"353,763 ","88,645 ","69,559 ","19,086 ",2022,12,2021,9,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Maryland,"1,470,371 ","410,114 ","410,114 ","0 ",2022,12,2021,9,
Massachusetts,"1,973,925 ","441,598 ","0 ","441,598 ",2022,12,2021,9,
Michigan,"2,861,551 ","948,482 ","889,152 ","59,330 ",2022,12,2021,9,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Minnesota,"1,259,989 ","262,335 ","262,335 ","0 ",2022,12,2021,9,
Mississippi,"785,517 ",N/A,N/A,N/A,2022,12,2021,9,
Missouri,"1,093,396 ","0 ","0 ","0 ",2022,12,2021,9," Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana,"283,025 ","109,075 ","109,075 ","0 ",2022,12,2021,9,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"N. Mariana Islands","16,034 ",N/A,N/A,N/A,2022,12,2021,9,
Nebraska,"341,569 ","52,983 ","51,903 ","1,080 ",2022,12,2021,9,
Nevada,"763,916 ","320,021 ","320,021 ","0 ",2022,12,2021,9,
"New Hampshire","222,842 ","81,569 ","81,138 ","431 ",2022,12,2021,9,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Jersey","1,925,556 ","700,459 ","700,459 ","0 ",2022,12,2021,9,
"New Mexico","946,613 ","290,144 ","290,144 ","0 ",2022,12,2021,9,
"New York","7,220,015 ","2,405,284 ","426,292 ","1,978,992 ",2022,12,2021,9,
"North Carolina","2,601,043 ",N/A,N/A,N/A,2022,12,2021,9,
"North Dakota","107,903 ","26,025 ","24,546 ","1,479 ",2022,12,2021,9,
Ohio,"3,324,234 ","767,822 ","767,566 ","256 ",2022,12,2021,9,
Oklahoma,"939,117 ","184,723 ","184,723 ","0 ",2022,12,2021,9,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,188,935 ","647,406 ","556,767 ","90,639 ",2022,12,2021,9,
Pennsylvania,"3,358,770 ","1,063,891 ","1,009,132 ","54,759 ",2022,12,2021,9," Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,442,087 ","605,670 ",N/A,"605,670 ",2022,12,2021,9,
"Rhode Island","336,116 ","90,339 ","90,339 ","0 ",2022,12,2021,9,
"South Carolina","1,458,358 ",N/A,N/A,N/A,2022,12,2021,9,
"South Dakota","123,627 ",N/A,N/A,N/A,2022,12,2021,9,
Tennessee,"1,740,256 ",N/A,N/A,N/A,2022,12,2021,9,
Texas,"5,338,235 ",N/A,N/A,N/A,2022,12,2021,9,
Utah,"448,821 ","104,157 ","103,275 ","882 ",2022,12,2021,9,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"193,970 ","73,001 ","0 ","73,001 ",2022,12,2021,9,
"Virgin Islands","34,415 ","16,904 ",N/A,"16,904 ",2022,12,2021,9,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia,"1,721,459 ","581,281 ","581,281 ","0 ",2022,12,2021,9,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,024,227 ","751,049 ","735,820 ","15,229 ",2022,12,2021,9,
"West Virginia","613,518 ","214,962 ","214,962 ","0 ",2022,12,2021,9,
Wisconsin,"1,440,621 ",N/A,N/A,N/A,2022,12,2021,9,
Wyoming,"74,376 ",N/A,N/A,N/A,2022,12,2021,9,
Totals,"89,384,641 ","21,033,779 ","16,759,791 ","4,273,988 ",2022,12,2021,9,
