State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
"New Hampshire",177148,38537,38179,358,2017,7,2015,2,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
"Virgin Islands",14725,,,,2017,7,2015,1,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Vermont,197911,55544,0,55544,2017,7,2015,2,
Arkansas,1183688,279433,239936,39497,2017,7,2015,3,
Wyoming,71083,,,,2017,7,2015,2,
Pennsylvania,2316929,247868,211485,36383,2017,7,2015,1,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Connecticut,834566,190364,179140,11224,2017,7,2015,1,
Nevada,525708,166801,166801,0,2017,7,2015,3,
Texas,4330126,,,,2017,7,2015,1,
Colorado,1172532,323765,322142,1623,2017,7,2015,1,
Wisconsin,1212987,,,,2017,7,2015,3,
"Virgin Islands",14865,,,,2017,7,2015,2,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
California,13977536,2770903,2770903,0,2017,7,2015,2,
Iowa,562624,128800,119706,9094,2017,7,2015,3,
Minnesota,1154559,199745,198996,749,2017,7,2015,1,
Connecticut,824319,190561,179170,11391,2017,7,2015,2,
Nebraska,234106,,,,2017,7,2015,1,
Maine,278383,,,,2017,7,2015,3,
"N. Mariana Islands",17000,,,,2017,7,2015,1,
Hawaii,292221,88670,34120,54550,2017,7,2015,2,
Alaska,121955,,,,2017,7,2015,3,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"South Carolina",1200918,,,,2017,7,2015,2,
"District of Columbia",248125,56360,56360,0,2017,7,2015,1,
Missouri,853193,,,,2017,7,2015,1,
Totals,75781196,12360854,9313208,3047646,2017,7,2015,3,
"District of Columbia",249036,57734,57734,0,2017,7,2015,2,
"New Mexico",784246,204879,204879,0,2017,7,2015,3,
Connecticut,819855,187271,173239,14032,2017,7,2015,3,
Maine,279024,,,,2017,7,2015,1,
Kentucky,1271289,428199,428199,0,2017,7,2015,3,
Utah,326119,,,,2017,7,2015,1,
Arizona,1727890,354143,68290,285853,2017,7,2015,2,
Louisiana,1376651,,,,2017,7,2015,1,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Louisiana,1382355,,,,2017,7,2015,2,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Colorado,1209912,347761,346164,1597,2017,7,2015,3,
"South Dakota",108865,,,,2017,7,2015,1,
"West Virginia",532431,155839,155839,0,2017,7,2015,2,
Alabama,1047623,,,,2017,7,2015,3,
"New Mexico",774658,196400,196400,0,2017,7,2015,1,
Wisconsin,1200976,,,,2017,7,2015,2,
Missouri,887889,,,,2017,7,2015,3,
Washington,1727642,536033,520474,15559,2017,7,2015,2,
Michigan,2236457,561585,524946,36639,2017,7,2015,2,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Delaware,210620,61270,9926,51344,2017,7,2015,3,
"Rhode Island",273301,56574,56574,0,2017,7,2015,3,
Missouri,868333,,,,2017,7,2015,2,
Oregon,1055893,501145,436783,64362,2017,7,2015,1,
"Rhode Island",272727,55011,55011,0,2017,7,2015,1,
Alabama,1055938,,,,2017,7,2015,1,
Arkansas,1168761,266054,227514,38540,2017,7,2015,1,
California,14028144,2661752,2661752,0,2017,7,2015,1,
Alaska,125881,,,,2017,7,2015,2,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"Puerto Rico",1130770,402880,,402880,2017,7,2015,1,
"South Dakota",109849,,,,2017,7,2015,3,
Indiana,1131967,182045,84124,97921,2017,7,2015,3,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Illinois,3013999,650111,635644,14467,2017,7,2015,2,
Mississippi,744668,,,,2017,7,2015,1,
Tennessee,1532030,,,,2017,7,2015,1,
Wyoming,71706,,,,2017,7,2015,3,
Massachusetts,2037562,370966,0,370966,2017,7,2015,1,
"North Dakota",85676,18127,17503,624,2017,7,2015,2,
Hawaii,296521,91053,34289,56764,2017,7,2015,3,
Oregon,1068400,510351,446192,64159,2017,7,2015,2,
Virginia,919471,,,,2017,7,2015,1,
Massachusetts,1873685,399356,0,399356,2017,7,2015,3,
Florida,4037246,,,,2017,7,2015,2,
Wisconsin,1190076,,,,2017,7,2015,1,
Iowa,554787,123903,114668,9235,2017,7,2015,2,
"Rhode Island",273881,56737,56737,0,2017,7,2015,2,
Georgia,1812951,,,,2017,7,2015,2,
"West Virginia",535372,159148,159148,0,2017,7,2015,3,
"South Carolina",1202963,,,,2017,7,2015,1,
Guam,36689,2900,,2900,2017,7,2015,1,
Virginia,949154,,,,2017,7,2015,3,
Montana,128522,,,,2017,7,2015,2,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Idaho,297692,,,,2017,7,2015,3,
Oregon,1070905,511321,446871,64450,2017,7,2015,3,
Michigan,2261831,581316,543960,37356,2017,7,2015,3,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
"District of Columbia",248825,58448,58448,0,2017,7,2015,3,
Kentucky,1261545,420472,420472,0,2017,7,2015,2,
Kentucky,1246412,407337,407337,0,2017,7,2015,1,
Ohio,3056052,586715,539068,47647,2017,7,2015,3,
Florida,4035151,,,,2017,7,2015,3,
Mississippi,745517,,,,2017,7,2015,2,
"Puerto Rico",1127157,401413,,401413,2017,7,2015,3,
Ohio,2990887,541566,497059,44507,2017,7,2015,1,
"New York",6082083,1583749,226440,1357309,2017,7,2015,1,
Maryland,1178963,254248,254248,0,2017,7,2015,2,
Arizona,1718622,352100,69473,282627,2017,7,2015,3,
"New Hampshire",175360,36768,36530,238,2017,7,2015,1,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Washington,1701209,513224,498008,15216,2017,7,2015,1,
Idaho,294527,,,,2017,7,2015,1,
Vermont,199204,56237,0,56237,2017,7,2015,3,
"North Carolina",1975153,,,,2017,7,2015,3,
Montana,127477,,,,2017,7,2015,1,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Louisiana,1385142,,,,2017,7,2015,3,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
"New Mexico",782805,202557,202557,0,2017,7,2015,2,
Texas,4333934,,,,2017,7,2015,2,
Wyoming,70423,,,,2017,7,2015,1,
