State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
Oklahoma,"1,060,520 ","222,466 ","222,466 ","0 ",2023,4,2021,11,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,207,299 ","662,700 ","568,334 ","94,366 ",2023,4,2021,11,
Pennsylvania,"3,404,246 ","1,075,849 ","1,019,051 ","56,798 ",2023,4,2021,11,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,438,256 ","640,865 ",N/A,"640,865 ",2023,4,2021,11,
"Rhode Island","339,294 ","92,023 ","92,023 ","0 ",2023,4,2021,11,
"South Carolina","1,473,539 ",N/A,N/A,N/A,2023,4,2021,11,
"South Dakota","125,290 ",N/A,N/A,N/A,2023,4,2021,11,
Tennessee,"1,758,570 ",N/A,N/A,N/A,2023,4,2021,11,
Texas,"5,441,180 ",N/A,N/A,N/A,2023,4,2021,11,
Utah,"458,894 ","109,840 ","108,892 ","948 ",2023,4,2021,11,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"195,222 ","72,057 ","0 ","72,057 ",2023,4,2021,11,
"Virgin Islands","35,515 ","17,287 ",N/A,"17,287 ",2023,4,2021,11,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia,"1,751,110 ","597,685 ","597,685 ","0 ",2023,4,2021,11,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,050,624 ","767,321 ","751,693 ","15,628 ",2023,4,2021,11,
"West Virginia","619,922 ","219,031 ","219,031 ","0 ",2023,4,2021,11,
Wisconsin,"1,459,552 ",N/A,N/A,N/A,2023,4,2021,11,
Wyoming,"77,021 ",N/A,N/A,N/A,2023,4,2021,11,
Totals,"90,916,915 ","21,561,580 ","17,199,665 ","4,361,915 ",2023,4,2021,11,
Alabama,"1,238,719 ",N/A,N/A,N/A,2023,4,2021,12,
Alaska,"248,305 ","69,735 ","69,734 ","1 ",2023,4,2021,12,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"Amer. Samoa","31,434 ",N/A,N/A,N/A,2023,4,2021,12,
Arizona,"2,278,008 ","648,920 ","190,210 ","458,710 ",2023,4,2021,12,
Arkansas,"991,277 ","333,462 ","321,419 ","12,043 ",2023,4,2021,12,
California,"13,979,710 ","4,586,452 ","4,557,170 ","29,282 ",2023,4,2021,12,
Colorado,"1,562,537 ","567,800 ","557,818 ","9,982 ",2023,4,2021,12,
Connecticut,"1,133,704 ","391,300 ","361,721 ","29,579 ",2023,4,2021,12,
Delaware,"265,973 ","83,029 ","13,085 ","69,944 ",2023,4,2021,12,
"Dist. Of Col.","276,538 ","126,303 ","82,481 ","43,822 ",2023,4,2021,12,
Florida,"5,000,445 ",N/A,N/A,N/A,2023,4,2021,12,
Georgia,"2,418,847 ",N/A,N/A,N/A,2023,4,2021,12,
Guam,"36,502 ","4,379 ",N/A,"4,379 ",2023,4,2021,12,
Hawaii,"438,925 ","171,090 ","29,985 ","141,105 ",2023,4,2021,12,
Idaho,"432,224 ","111,610 ","111,610 ","0 ",2023,4,2021,12,"Idaho expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Illinois,"3,209,446 ","923,566 ","822,910 ","100,656 ",2023,4,2021,12,
Indiana,"1,870,346 ","528,187 ","528,187 ","0 ",2023,4,2021,12,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Iowa,"737,841 ","241,632 ","192,688 ","48,944 ",2023,4,2021,12,
Kansas,"435,150 ",N/A,N/A,N/A,2023,4,2021,12,
Kentucky,"1,485,562 ","589,106 ","589,106 ","0 ",2023,4,2021,12,
Louisiana,"1,933,442 ","712,300 ","712,300 ","0 ",2023,4,2021,12,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Maine,"360,287 ","93,396 ","74,104 ","19,292 ",2023,4,2021,12,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Maryland,"1,492,585 ","422,497 ","422,497 ","0 ",2023,4,2021,12,
Massachusetts,"2,019,043 ","453,471 ","0 ","453,471 ",2023,4,2021,12,
Michigan,"2,908,356 ","971,998 ","909,021 ","62,977 ",2023,4,2021,12,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Minnesota,"1,282,676 ","273,838 ","273,838 ","0 ",2023,4,2021,12,
Mississippi,"796,318 ",N/A,N/A,N/A,2023,4,2021,12,
Missouri,"1,164,320 ","53,643 ","53,643 ","0 ",2023,4,2021,12," Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana,"289,841 ","113,074 ","113,074 ","0 ",2023,4,2021,12,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"N. Mariana Islands","15,277 ",N/A,N/A,N/A,2023,4,2021,12,
Nebraska,"354,199 ","60,633 ","59,414 ","1,219 ",2023,4,2021,12,
Nevada,"780,806 ","331,444 ","331,444 ","0 ",2023,4,2021,12,
"New Hampshire","227,798 ","85,818 ","85,365 ","453 ",2023,4,2021,12,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Jersey","1,965,455 ","717,024 ","717,024 ","0 ",2023,4,2021,12,
"New Mexico","953,879 ","291,076 ","291,076 ","0 ",2023,4,2021,12,
"New York","7,335,813 ","2,445,278 ","429,996 ","2,015,282 ",2023,4,2021,12,
"North Carolina","2,673,196 ",N/A,N/A,N/A,2023,4,2021,12,
"North Dakota","119,656 ","30,622 ","28,888 ","1,734 ",2023,4,2021,12,
Ohio,"3,383,770 ","798,591 ","798,337 ","254 ",2023,4,2021,12,
Oklahoma,"1,062,275 ","236,178 ","236,178 ","0 ",2023,4,2021,12,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,210,643 ","668,506 ","572,918 ","95,588 ",2023,4,2021,12,
Pennsylvania,"3,423,654 ","1,083,651 ","1,026,138 ","57,513 ",2023,4,2021,12,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,440,751 ","642,573 ",N/A,"642,573 ",2023,4,2021,12,
"Rhode Island","339,405 ","92,465 ","92,465 ","0 ",2023,4,2021,12,
"South Carolina","1,484,458 ",N/A,N/A,N/A,2023,4,2021,12,
"South Dakota","126,218 ",N/A,N/A,N/A,2023,4,2021,12,
Tennessee,"1,764,508 ",N/A,N/A,N/A,2023,4,2021,12,
Texas,"5,485,623 ",N/A,N/A,N/A,2023,4,2021,12,
Utah,"464,435 ","112,872 ","111,892 ","980 ",2023,4,2021,12,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"196,063 ","72,440 ","0 ","72,440 ",2023,4,2021,12,
"Virgin Islands","35,623 ","17,368 ",N/A,"17,368 ",2023,4,2021,12,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia,"1,768,520 ","610,729 ","610,729 ","0 ",2023,4,2021,12,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,054,833 ","774,063 ","758,809 ","15,254 ",2023,4,2021,12,
"West Virginia","623,535 ","221,371 ","221,371 ","0 ",2023,4,2021,12,
Wisconsin,"1,469,203 ",N/A,N/A,N/A,2023,4,2021,12,
Wyoming,"74,667 ",N/A,N/A,N/A,2023,4,2021,12,
Totals,"91,152,624 ","21,763,490 ","17,358,645 ","4,404,845 ",2023,4,2021,12,
