State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
"Virgin Islands",23600,4406,,4406,2017,9,2016,5,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Massachusetts,1819279,381508,,381508,2017,9,2016,6,
Virginia,996070,,,,2017,9,2016,5,
Missouri,973768,,,,2017,9,2016,4,
"North Carolina",2038352,,,,2017,9,2016,4,
Maryland,1115302,253412,253412,,2017,9,2016,4,
"New Hampshire",191093,52575,52340,235,2017,9,2016,4,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Illinois,2917636,679861,648044,31817,2017,9,2016,6,
Mississippi,729028,,,,2017,9,2016,4,
"New Jersey",1704069,565140,565140,,2017,9,2016,4,
Maine,266872,,,,2017,9,2016,6,
Delaware,202383,59534,10736,48798,2017,9,2016,6,
Michigan,2315657,626774,582929,43845,2017,9,2016,4,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
"South Dakota",108339,,,,2017,9,2016,6,
"New Mexico",864239,245826,245826,,2017,9,2016,5,
Maine,267907,,,,2017,9,2016,5,
Connecticut,860758,208427,194702,13725,2017,9,2016,4,
Guam,36163,3137,,3137,2017,9,2016,4,
"Rhode Island",283405,60337,60337,,2017,9,2016,6,
Delaware,206170,61395,10525,50870,2017,9,2016,4,
Connecticut,860230,209154,195232,13922,2017,9,2016,5,
"New Jersey",1701675,564628,564628,,2017,9,2016,5,
"West Virginia",565652,179572,179572,,2017,9,2016,6,
Alabama,1045963,,,,2017,9,2016,4,
Michigan,2319880,623547,580883,42664,2017,9,2016,6,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Kentucky,1304861,451844,451844,,2017,9,2016,5,
"West Virginia",565134,179285,179285,,2017,9,2016,5,
"Puerto Rico",1282077,381237,,381237,2017,9,2016,6,
Texas,4305237,,,,2017,9,2016,6,
"N. Mariana Islands",17000,,,,2017,9,2016,4,
California,12865067,3623005,3623005,0,2017,9,2016,4,"Awaiting state reporting/enrollment reasonableness review in progress"
"North Carolina",2039595,,,,2017,9,2016,5,
Totals,76093515,14746658,11341619,3405039,2017,9,2016,5,
Utah,335471,,,,2017,9,2016,5,
Iowa,594666,149961,139278,10683,2017,9,2016,5,
Virginia,995213,,,,2017,9,2016,6,
Nevada,591436,201613,201613,,2017,9,2016,6,
Colorado,1330977,443544,441402,2142,2017,9,2016,6,
Hawaii,326563,113854,20309,93545,2017,9,2016,5,
Idaho,305900,,,,2017,9,2016,5,
Totals,75936729,14782994,11381854,3401140,2017,9,2016,6,
"New York",6136251,1906812,264994,1641818,2017,9,2016,4,
Minnesota,1179139,192491,191828,663,2017,9,2016,4,
Alaska,157092,21550,21550,,2017,9,2016,5,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Florida,4026994,,,,2017,9,2016,4,
Hawaii,327927,114869,20581,94288,2017,9,2016,6,
Oklahoma,660803,,,,2017,9,2016,4,
Missouri,977324,,,,2017,9,2016,6,
"Rhode Island",281294,59451,59451,,2017,9,2016,4,
Mississippi,727912,,,,2017,9,2016,5,
Wyoming,64093,,,,2017,9,2016,4,
"North Carolina",2044377,,,,2017,9,2016,6,
Montana,204275,48911,48911,,2017,9,2016,4,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"New York",6113605,1894472,267908,1626564,2017,9,2016,6,
Montana,206780,51033,51033,,2017,9,2016,5,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Ohio,3088522,705583,650881,54702,2017,9,2016,6,
Texas,4301381,,,,2017,9,2016,4,
Guam,35817,3209,,3209,2017,9,2016,5,
"North Dakota",93005,21325,20343,982,2017,9,2016,4,"Awaiting state reporting/enrollment reasonableness review in progress"
Utah,333637,,,,2017,9,2016,6,
Wyoming,64442,,,,2017,9,2016,6,
Pennsylvania,2747937,711559,669312,42247,2017,9,2016,4,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"West Virginia",562289,177700,177700,,2017,9,2016,4,
"Rhode Island",280780,59277,59277,,2017,9,2016,5,
Vermont,206671,65150,,65150,2017,9,2016,5,
"South Carolina",1218986,,,,2017,9,2016,4,
Arkansas,874515,296763,286731,10032,2017,9,2016,5,
Texas,4305306,,,,2017,9,2016,5,
Pennsylvania,2760614,721069,677904,43165,2017,9,2016,5,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Tennessee,1714111,,,,2017,9,2016,6,
Oklahoma,662828,,,,2017,9,2016,6,
Kentucky,1309819,454964,454964,,2017,9,2016,4,
Washington,1813346,594062,579077,14985,2017,9,2016,4,
Arizona,1895167,421090,109936,311154,2017,9,2016,6,
Tennessee,1703208,,,,2017,9,2016,4,
"American Samoa",40517,,,,2017,9,2016,6,
Tennessee,1709818,,,,2017,9,2016,5,
"New Hampshire",189824,52223,52009,214,2017,9,2016,5,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Iowa,591725,148888,138171,10717,2017,9,2016,6,
"New Mexico",860889,243893,243893,,2017,9,2016,4,
Wisconsin,1194497,,,,2017,9,2016,6,
Nevada,590111,202469,202469,,2017,9,2016,4,
Massachusetts,1809757,381933,,381933,2017,9,2016,4,
Colorado,1329076,439981,437801,2180,2017,9,2016,5,
"New Mexico",866277,247226,247226,,2017,9,2016,6,
"New York",6133485,1903408,266513,1636895,2017,9,2016,5,
Florida,4017129,,,,2017,9,2016,5,
Indiana,1299994,388859,237457,151402,2017,9,2016,4,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Alabama,1038991,,,,2017,9,2016,6,
Indiana,1281242,396453,255884,140569,2017,9,2016,6,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
"District of Columbia",246564,116133,74261,41872,2017,9,2016,5,
Georgia,1858054,,,,2017,9,2016,6,
Oklahoma,657308,,,,2017,9,2016,5,
Oregon,1081639,539411,462640,76771,2017,9,2016,5,
Alaska,155865,20399,20399,,2017,9,2016,4,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Washington,1808128,594840,580229,14611,2017,9,2016,6,
Colorado,1326889,431422,429230,2192,2017,9,2016,4,
"Puerto Rico",1281967,380891,,380891,2017,9,2016,5,
Virginia,999293,,,,2017,9,2016,4,
Kentucky,1316256,458856,458856,,2017,9,2016,6,
Idaho,307033,,,,2017,9,2016,6,
"New Jersey",1700883,565703,565703,,2017,9,2016,6,
Georgia,1868383,,,,2017,9,2016,4,
Wyoming,64167,,,,2017,9,2016,5,
"District of Columbia",245698,115073,73619,41454,2017,9,2016,4,
Iowa,591625,148737,138217,10520,2017,9,2016,4,
Ohio,3103992,704307,650067,54240,2017,9,2016,5,
Georgia,1859832,,,,2017,9,2016,5,
Nebraska,236852,,,,2017,9,2016,5,
"South Carolina",1235361,,,,2017,9,2016,6,
"Virgin Islands",23128,4431,,4431,2017,9,2016,6,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
"Virgin Islands",23851,4162,,4162,2017,9,2016,4,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
