State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
Utah,326696,,,,2017,7,2015,9,
Nebraska,231160,,,,2017,7,2015,8,
Ohio,3061703,643910,596903,47007,2017,7,2015,7,
Florida,3991015,,,,2017,7,2015,8,
Florida,3971386,,,,2017,7,2015,7,
Georgia,1867624,,,,2017,7,2015,9,
Nebraska,231624,,,,2017,7,2015,7,
Mississippi,737854,,,,2017,7,2015,7,
Texas,4306472,,,,2017,7,2015,9,
"North Carolina",1974557,,,,2017,7,2015,8,
"South Dakota",109327,,,,2017,7,2015,8,
"District of Columbia",249806,62195,62195,,2017,7,2015,8,
Alabama,1052800,,,,2017,7,2015,9,
"Virgin Islands",21159,2357,,2357,2017,7,2015,9,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Guam,36186,3007,,3007,2017,7,2015,7,
Colorado,1247541,366694,365106,1588,2017,7,2015,7,"Awaiting state reporting/enrollment reasonableness review in progress"
"West Virginia",547383,167402,167402,,2017,7,2015,7,
Iowa,584513,144280,134467,9813,2017,7,2015,9,
Colorado,1261268,374185,372651,1534,2017,7,2015,8,"Awaiting state reporting/enrollment reasonableness review in progress"
Hawaii,309399,101093,33837,67256,2017,7,2015,8,
Oklahoma,690501,,,,2017,7,2015,9,
"South Carolina",1220886,,,,2017,7,2015,8,
Arizona,1842420,391779,97936,293843,2017,7,2015,9,
"South Dakota",109661,,,,2017,7,2015,7,
"New Hampshire",183809,45816,45637,179,2017,7,2015,8,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Indiana,1210134,292765,164745,128020,2017,7,2015,7,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
