State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
"Dist. Of Col.","289,913 ","136,633 ","91,270 ","45,363 ",2024,5,2022,11,
Florida,"5,512,561 ",N/A,N/A,N/A,2024,5,2022,11,
Georgia,"2,531,022 ",N/A,N/A,N/A,2024,5,2022,11,
Guam,"43,465 ","5,864 ",N/A,"5,864 ",2024,5,2022,11,
Hawaii,"461,749 ","185,702 ","31,737 ","153,965 ",2024,5,2022,11,
"Idaho *","472,996 ","143,304 ","143,304 ","0 ",2024,5,2022,11,"Idaho expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Illinois,"3,427,903 ","1,018,726 ","920,246 ","98,480 ",2024,5,2022,11,
Indiana,"2,034,560 ","590,193 ","590,193 ","0 ",2024,5,2022,11,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Iowa,"787,055 ","258,712 ","193,251 ","65,461 ",2024,5,2022,11,
Kansas,"463,957 ",N/A,N/A,N/A,2024,5,2022,11,
Kentucky,"1,569,801 ","639,075 ","639,075 ","0 ",2024,5,2022,11,
Louisiana,"2,019,130 ","760,330 ","760,330 ","0 ",2024,5,2022,11,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Maine,"393,978 ","109,208 ","86,719 ","22,489 ",2024,5,2022,11,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Maryland,"1,578,170 ","455,124 ","455,124 ","0 ",2024,5,2022,11,
Massachusetts,"2,218,326 ","485,089 ","0 ","485,089 ",2024,5,2022,11,
Michigan,"3,041,264 ","1,044,410 ","975,320 ","69,090 ",2024,5,2022,11,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Minnesota,"1,381,506 ","309,905 ","309,905 ","0 ",2024,5,2022,11,
Mississippi,"834,617 ",N/A,N/A,N/A,2024,5,2022,11,
Missouri,"1,412,370 ","284,621 ","284,621 ","0 ",2024,5,2022,11,"Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana,"306,571 ","120,863 ","120,863 ","0 ",2024,5,2022,11,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"N. Mariana Islands","20,935 ",N/A,N/A,N/A,2024,5,2022,11,
Nebraska,"387,028 ","77,963 ","76,260 ","1,703 ",2024,5,2022,11,
Nevada,"820,127 ","353,299 ","353,299 ","0 ",2024,5,2022,11,
"New Hampshire","236,004 ","94,030 ","93,533 ","497 ",2024,5,2022,11,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Jersey","2,063,965 ","752,082 ","752,082 ","0 ",2024,5,2022,11,
"New Mexico","988,098 ","296,129 ","296,129 ","0 ",2024,5,2022,11,
"New York","7,698,368 ","2,545,304 ","434,986 ","2,110,318 ",2024,5,2022,11,
"North Carolina","2,887,760 ",N/A,N/A,N/A,2024,5,2022,11,
"North Dakota","130,602 ","35,595 ","33,870 ","1,725 ",2024,5,2022,11,
Ohio,"3,535,387 ","859,686 ","859,431 ","255 ",2024,5,2022,11,
Oklahoma,"1,228,658 ","355,699 ","355,699 ","0 ",2024,5,2022,11,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,293,975 ","720,778 ","612,150 ","108,628 ",2024,5,2022,11,
Pennsylvania,"3,617,435 ","1,158,618 ","1,092,234 ","66,384 ",2024,5,2022,11,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,492,928 ","680,741 ",N/A,"680,741 ",2024,5,2022,11,
"Rhode Island","353,305 ","99,424 ","99,424 ","0 ",2024,5,2022,11,
"South Carolina","1,582,698 ",N/A,N/A,N/A,2024,5,2022,11,
"South Dakota","135,005 ",N/A,N/A,N/A,2024,5,2022,11,"South Dakota expanded its Medicaid program by adopting the VIII Group on July 1, 2023."
Tennessee,"1,855,012 ",N/A,N/A,N/A,2024,5,2022,11,
Texas,"6,044,123 ",N/A,N/A,N/A,2024,5,2022,11,
Utah,"513,040 ","138,430 ","137,459 ","971 ",2024,5,2022,11,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"201,554 ","88,729 ","0 ","88,729 ",2024,5,2022,11,
"Virgin Islands","37,617 ","18,507 ",N/A,"18,507 ",2024,5,2022,11,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia,"1,911,917 ","699,343 ","699,343 ","0 ",2024,5,2022,11,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,165,366 ","835,170 ","815,325 ","19,845 ",2024,5,2022,11,
"West Virginia","657,598 ","242,852 ","242,852 ","0 ",2024,5,2022,11,
Wisconsin,"1,551,229 ",N/A,N/A,N/A,2024,5,2022,11,
Wyoming,"85,201 ",N/A,N/A,N/A,2024,5,2022,11,
Totals,"97,433,463 ","23,868,305 ","19,126,187 ","4,742,118 ",2024,5,2022,11,
Alabama,"1,325,299 ",N/A,N/A,N/A,2024,5,2022,12,
Alaska,"258,149 ","74,366 ","74,365 ","1 ",2024,5,2022,12,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"Amer. Samoa","33,887 ",N/A,N/A,N/A,2024,5,2022,12,
Arizona,"2,428,508 ","729,513 ","193,668 ","535,845 ",2024,5,2022,12,
Arkansas,"1,066,685 ","345,642 ","326,382 ","19,260 ",2024,5,2022,12,
California,"14,956,386 ","5,075,184 ","5,044,201 ","30,983 ",2024,5,2022,12,
Colorado,"1,683,111 ","617,624 ","609,967 ","7,657 ",2024,5,2022,12,
Connecticut,"1,166,001 ","372,787 ","341,003 ","31,784 ",2024,5,2022,12,
Delaware,"290,608 ","96,329 ","15,310 ","81,019 ",2024,5,2022,12,
"Dist. Of Col.","291,255 ","137,764 ","92,239 ","45,525 ",2024,5,2022,12,
Florida,"5,553,384 ",N/A,N/A,N/A,2024,5,2022,12,
Georgia,"2,557,687 ",N/A,N/A,N/A,2024,5,2022,12,
Guam,"43,360 ","5,848 ",N/A,"5,848 ",2024,5,2022,12,
Hawaii,"464,169 ","187,315 ","32,067 ","155,248 ",2024,5,2022,12,
"Idaho *","474,535 ","144,989 ","144,989 ","0 ",2024,5,2022,12,"Idaho expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Illinois,"3,444,334 ","1,026,712 ","928,479 ","98,233 ",2024,5,2022,12,
Indiana,"2,035,362 ","592,958 ","592,958 ","0 ",2024,5,2022,12,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Iowa,"791,945 ","261,444 ","194,320 ","67,124 ",2024,5,2022,12,
Kansas,"467,000 ",N/A,N/A,N/A,2024,5,2022,12,
Kentucky,"1,574,216 ","644,520 ","644,520 ","0 ",2024,5,2022,12,
Louisiana,"2,025,798 ","764,825 ","764,825 ","0 ",2024,5,2022,12,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Maine,"398,577 ","111,991 ","88,650 ","23,341 ",2024,5,2022,12,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Maryland,"1,586,013 ","458,235 ","458,235 ","0 ",2024,5,2022,12,
Massachusetts,"2,171,152 ","487,368 ","0 ","487,368 ",2024,5,2022,12,
Michigan,"3,058,575 ","1,055,205 ","984,880 ","70,325 ",2024,5,2022,12,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Minnesota,"1,383,975 ","312,521 ","312,521 ","0 ",2024,5,2022,12,
Mississippi,"841,159 ",N/A,N/A,N/A,2024,5,2022,12,
Missouri,"1,433,435 ","301,526 ","301,526 ","0 ",2024,5,2022,12,"Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana,"309,887 ","122,843 ","122,843 ","0 ",2024,5,2022,12,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"N. Mariana Islands","22,271 ",N/A,N/A,N/A,2024,5,2022,12,
Nebraska,"390,903 ","80,631 ","78,900 ","1,731 ",2024,5,2022,12,
Nevada,"826,305 ","359,216 ","359,216 ","0 ",2024,5,2022,12,
"New Hampshire","237,078 ","95,375 ","94,881 ","494 ",2024,5,2022,12,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Jersey","2,077,571 ","758,918 ","758,918 ","0 ",2024,5,2022,12,
"New Mexico","986,088 ","294,897 ","294,897 ","0 ",2024,5,2022,12,
"New York","7,727,306 ","2,555,297 ","437,006 ","2,118,291 ",2024,5,2022,12,
"North Carolina","2,908,350 ",N/A,N/A,N/A,2024,5,2022,12,
"North Dakota","131,553 ","35,948 ","34,194 ","1,754 ",2024,5,2022,12,
Ohio,"3,562,957 ","867,388 ","867,138 ","250 ",2024,5,2022,12,
Oklahoma,"1,215,151 ","358,325 ","358,325 ","0 ",2024,5,2022,12,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,298,321 ","726,463 ","618,238 ","108,225 ",2024,5,2022,12,
Pennsylvania,"3,633,831 ","1,169,127 ","1,102,296 ","66,831 ",2024,5,2022,12,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,495,522 ","683,074 ",N/A,"683,074 ",2024,5,2022,12,
"Rhode Island","342,042 ","93,294 ","93,294 ","0 ",2024,5,2022,12,
"South Carolina","1,592,735 ",N/A,N/A,N/A,2024,5,2022,12,
"South Dakota","135,526 ",N/A,N/A,N/A,2024,5,2022,12,"South Dakota expanded its Medicaid program by adopting the VIII Group on July 1, 2023."
Tennessee,"1,861,024 ",N/A,N/A,N/A,2024,5,2022,12,
Texas,"6,083,608 ",N/A,N/A,N/A,2024,5,2022,12,
Utah,"521,568 ","140,940 ","139,948 ","992 ",2024,5,2022,12,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"202,274 ","89,296 ","0 ","89,296 ",2024,5,2022,12,
"Virgin Islands","37,752 ","18,578 ",N/A,"18,578 ",2024,5,2022,12,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia,"1,932,687 ","710,540 ","710,540 ","0 ",2024,5,2022,12,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,172,053 ","842,584 ","822,760 ","19,824 ",2024,5,2022,12,
"West Virginia","660,216 ","244,858 ","244,858 ","0 ",2024,5,2022,12,
Wisconsin,"1,559,111 ",N/A,N/A,N/A,2024,5,2022,12,
Wyoming,"86,196 ",N/A,N/A,N/A,2024,5,2022,12,
Totals,"97,814,451 ","24,052,258 ","19,283,357 ","4,768,901 ",2024,5,2022,12,
