State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
Alaska,196284,42966,42938,28,2019,12,2018,1,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Oklahoma,656753,,,,2019,12,2018,1,
Massachusetts,2007685,432659,0,432659,2019,12,2018,3,
Oklahoma,645541,,,,2019,12,2018,3,
Montana,257398,95667,95667,0,2019,12,2018,2,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"South Dakota",105968,,,,2019,12,2018,3,
Arizona,1889445,420428,109296,311132,2019,12,2018,2,
"Amer. Samoa",27898,,,,2019,12,2018,2,
Wisconsin,1190616,,,,2019,12,2018,1,
Virginia,1047599,,,,2019,12,2018,1,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Missouri,968154,,,,2019,12,2018,1,
Pennsylvania,2746922,798738,757557,41181,2019,12,2018,2,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Florida,3917285,,,,2019,12,2018,3,
Indiana,1327002,310196,310196,0,2019,12,2018,3,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
"North Carolina",2147230,,,,2019,12,2018,1,
Nevada,598715,215236,215236,0,2019,12,2018,1,
Vermont,178664,58855,0,58855,2019,12,2018,2,
Arkansas,920504,294581,294263,318,2019,12,2018,1,
"Puerto Rico",1265139,387916,,387916,2019,12,2018,2,
Indiana,1356203,446208,326576,119632,2019,12,2018,1,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
"Virgin Islands",24528,9958,,9958,2019,12,2018,3,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Massachusetts,1817350,376408,0,376408,2019,12,2018,2,
Kentucky,1356170,493607,493607,0,2019,12,2018,2,
"West Virginia",540782,168038,168038,0,2019,12,2018,3,
Nevada,598902,214266,214266,0,2019,12,2018,3,
Georgia,1963489,,,,2019,12,2018,3,
Delaware,211708,63045,10538,52507,2019,12,2018,1,
Wisconsin,1192743,,,,2019,12,2018,2,
Maryland,1237993,313593,313593,0,2019,12,2018,3,
Pennsylvania,2741703,796559,755486,41073,2019,12,2018,3,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Kentucky,1357355,492751,492751,0,2019,12,2018,3,
Georgia,1960635,,,,2019,12,2018,2,
"Dist. Of Col.",263558,112784,71290,41494,2019,12,2018,1,
Utah,299796,,,,2019,12,2018,3,
"New York",6167453,1936529,303337,1633192,2019,12,2018,3,
Wisconsin,1191001,,,,2019,12,2018,3,
Hawaii,330477,120260,22747,97513,2019,12,2018,1,
"North Dakota",93285,20666,19610,1056,2019,12,2018,3,
Virginia,1052069,,,,2019,12,2018,2,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Delaware,210486,62756,10293,52463,2019,12,2018,3,
Colorado,1294260,415324,413149,2175,2019,12,2018,3,
"Puerto Rico",1265467,395156,,395156,2019,12,2018,3,
Ohio,3022167,645274,644909,365,2019,12,2018,1,
Oklahoma,651872,,,,2019,12,2018,2,
Illinois,2867512,731008,624350,106658,2019,12,2018,3,
Ohio,3000873,630618,630276,342,2019,12,2018,3,
"South Carolina",1258564,,,,2019,12,2018,2,
Maryland,1228669,311497,311497,0,2019,12,2018,1,
Michigan,2445117,694972,633228,61744,2019,12,2018,1,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Washington,1791975,582620,569170,13450,2019,12,2018,2,
"South Carolina",1259686,,,,2019,12,2018,3,
Iowa,600397,161393,148219,13174,2019,12,2018,3,
Maryland,1233989,312583,312583,0,2019,12,2018,2,
Tennessee,1615240,,,,2019,12,2018,2,
Georgia,1955309,,,,2019,12,2018,1,
"N. Mariana Islands",1196,,,,2019,12,2018,2,
Louisiana,1647411,476258,476258,0,2019,12,2018,2,"Louisiana is expanding its Medicaid program by adopting the VIII Group on July 1, 2016."
Mississippi,700020,,,,2019,12,2018,1,
"South Carolina",1258139,,,,2019,12,2018,1,
Guam,35693,3892,,3892,2019,12,2018,2,
Nebraska,245972,,,,2019,12,2018,1,
Illinois,2943884,751967,645732,106235,2019,12,2018,1,
Florida,3993964,,,,2019,12,2018,1,
Alaska,196618,43303,43271,32,2019,12,2018,2,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"New Mexico",863477,257654,257654,0,2019,12,2018,1,
California,13106525,3826607,3826607,0,2019,12,2018,2,
Utah,300615,,,,2019,12,2018,2,
Delaware,211567,63099,10492,52607,2019,12,2018,2,
"South Dakota",105352,,,,2019,12,2018,1,
"Dist. Of Col.",264587,113085,71873,41212,2019,12,2018,2,
"North Carolina",2167786,,,,2019,12,2018,3,
Alaska,197607,43817,43788,29,2019,12,2018,3,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Utah,298611,,,,2019,12,2018,1,
Virginia,1053905,,,,2019,12,2018,3,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
"New Mexico",855320,256228,256228,0,2019,12,2018,3,
Louisiana,1645807,478722,478722,0,2019,12,2018,3,"Louisiana is expanding its Medicaid program by adopting the VIII Group on July 1, 2016."
Montana,256778,96040,96040,0,2019,12,2018,3,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Idaho,307284,,,,2019,12,2018,2,
Wyoming,59029,,,,2019,12,2018,2,
"Rhode Island",309510,69769,69769,0,2019,12,2018,1,
