State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
Louisiana,"2,055,876 ","782,375 ","782,375 ","0 ",2024,11,2023,4,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016. "
Maine,"418,789 ","115,829 ","92,199 ","23,630 ",2024,11,2023,4,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Maryland,"1,614,019 ","466,489 ","466,489 ","0 ",2024,11,2023,4,
Massachusetts,"2,277,510 ","510,585 ","0 ","510,585 ",2024,11,2023,4,
Michigan,"3,098,032 ","1,082,321 ","1,008,952 ","73,369 ",2024,11,2023,4,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014. "
Minnesota,"1,419,502 ","323,754 ","323,754 ","0 ",2024,11,2023,4,
Mississippi,"856,539 ",N/A,N/A,N/A,2024,11,2023,4,
Missouri,"1,496,537 ","342,600 ","342,600 ","0 ",2024,11,2023,4,"Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana,"314,579 ","124,931 ","124,931 ","0 ",2024,11,2023,4,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"N. Mariana Islands","26,263 ",N/A,N/A,N/A,2024,11,2023,4,
Nebraska,"400,184 ","85,152 ","83,299 ","1,853 ",2024,11,2023,4,
Nevada,"844,211 ","381,879 ","381,879 ","0 ",2024,11,2023,4,
"New Hampshire","226,103 ","87,996 ","87,528 ","468 ",2024,11,2023,4,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Jersey","2,139,100 ","775,018 ","775,018 ","0 ",2024,11,2023,4,
"New Mexico","995,558 ","303,396 ","303,396 ","0 ",2024,11,2023,4,
"New York","7,932,310 ","2,561,859 ","441,695 ","2,120,164 ",2024,11,2023,4,
"North Carolina","3,016,820 ","0 ","0 ","0 ",2024,11,2023,4,"North Carolina expanded its Medicaid program by adopting the VIII Group on October 1, 2023. "
"North Dakota","136,640 ","37,882 ","35,932 ","1,950 ",2024,11,2023,4,
Ohio,"3,653,871 ","924,031 ","923,749 ","282 ",2024,11,2023,4,
Oklahoma,"1,264,241 ","384,303 ","384,303 ","0 ",2024,11,2023,4,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,335,586 ","751,033 ","641,349 ","109,684 ",2024,11,2023,4,
Pennsylvania,"3,700,360 ","1,204,847 ","1,136,297 ","68,550 ",2024,11,2023,4,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,519,752 ","692,965 ",N/A,"692,965 ",2024,11,2023,4,
"Rhode Island","361,944 ","103,366 ","103,366 ","0 ",2024,11,2023,4,
"South Carolina","1,616,949 ",N/A,N/A,N/A,2024,11,2023,4,
"South Dakota","125,583 ",N/A,N/A,N/A,2024,11,2023,4,"South Dakota expanded its Medicaid program by adopting the VIII Group on July 1, 2023."
Tennessee,"1,899,016 ",N/A,N/A,N/A,2024,11,2023,4,
Texas,"6,230,848 ",N/A,N/A,N/A,2024,11,2023,4,
Utah,"535,754 ","148,507 ","147,554 ","953 ",2024,11,2023,4,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"203,918 ","88,902 ","0 ","88,902 ",2024,11,2023,4,
"Virgin Islands","38,196 ","19,001 ",N/A,"19,001 ",2024,11,2023,4,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015. "
Virginia,"1,992,240 ","745,346 ","745,346 ","0 ",2024,11,2023,4,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,214,990 ","860,277 ","840,178 ","20,099 ",2024,11,2023,4,
"West Virginia","670,940 ","251,709 ","251,709 ","0 ",2024,11,2023,4,
Wisconsin,"1,588,845 ",N/A,N/A,N/A,2024,11,2023,4,
Wyoming,"88,595 ",N/A,N/A,N/A,2024,11,2023,4,
Totals,"100,100,536 ","24,740,263 ","19,913,504 ","4,826,759 ",2024,11,2023,4,
Alabama,"1,369,476 ",N/A,N/A,N/A,2024,11,2023,5,
Alaska,"260,980 ","75,303 ","75,303 ","0 ",2024,11,2023,5,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"Amer. Samoa","33,887 ",N/A,N/A,N/A,2024,11,2023,5,
Arizona,"2,416,652 ","731,348 ","179,576 ","551,772 ",2024,11,2023,5,
Arkansas,"1,013,884 ","321,090 ","304,063 ","17,027 ",2024,11,2023,5,
California,"15,349,930 ","5,310,435 ","5,278,871 ","31,564 ",2024,11,2023,5,
Colorado,"1,714,484 ","634,673 ","622,189 ","12,484 ",2024,11,2023,5,
Connecticut,"1,185,782 ","378,824 ","347,405 ","31,419 ",2024,11,2023,5,
Delaware,"299,838 ","102,208 ","16,231 ","85,977 ",2024,11,2023,5,
"Dist. Of Col.","296,120 ","141,866 ","95,669 ","46,197 ",2024,11,2023,5,
Florida,"5,467,079 ",N/A,N/A,N/A,2024,11,2023,5,
Georgia,"2,613,065 ",N/A,N/A,N/A,2024,11,2023,5,
Guam,"44,264 ","6,120 ",N/A,"6,120 ",2024,11,2023,5,
Hawaii,"468,353 ","187,917 ","31,838 ","156,079 ",2024,11,2023,5,
Idaho,"458,235 ","139,272 ","139,272 ","0 ",2024,11,2023,5,"Idaho expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Illinois,"3,447,030 ","1,000,174 ","920,654 ","79,520 ",2024,11,2023,5,
Indiana,"2,108,899 ","621,690 ","621,690 ","0 ",2024,11,2023,5,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015.  "
Iowa,"805,012 ","266,395 ","200,428 ","65,967 ",2024,11,2023,5,
Kansas,"455,361 ",N/A,N/A,N/A,2024,11,2023,5,
Kentucky,"1,614,022 ","668,074 ","668,074 ","0 ",2024,11,2023,5,
Louisiana,"2,060,397 ","785,687 ","785,687 ","0 ",2024,11,2023,5,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016. "
Maine,"411,665 ","116,131 ","92,647 ","23,484 ",2024,11,2023,5,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Maryland,"1,620,593 ","468,979 ","468,979 ","0 ",2024,11,2023,5,
Massachusetts,"2,276,291 ","509,436 ","0 ","509,436 ",2024,11,2023,5,
Michigan,"3,108,893 ","1,087,689 ","1,013,331 ","74,358 ",2024,11,2023,5,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014. "
Minnesota,"1,422,726 ","325,568 ","325,568 ","0 ",2024,11,2023,5,
Mississippi,"859,846 ",N/A,N/A,N/A,2024,11,2023,5,
Missouri,"1,502,781 ","351,849 ","351,849 ","0 ",2024,11,2023,5,"Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana,"314,559 ","124,930 ","124,930 ","0 ",2024,11,2023,5,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"N. Mariana Islands","18,130 ",N/A,N/A,N/A,2024,11,2023,5,
Nebraska,"401,417 ","85,958 ","84,095 ","1,863 ",2024,11,2023,5,
Nevada,"847,597 ","385,432 ","385,432 ","0 ",2024,11,2023,5,
"New Hampshire","211,889 ","79,005 ","78,552 ","453 ",2024,11,2023,5,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Jersey","2,152,699 ","779,202 ","779,202 ","0 ",2024,11,2023,5,
"New Mexico","971,345 ","303,515 ","303,515 ","0 ",2024,11,2023,5,
"New York","7,951,095 ","2,578,281 ","442,568 ","2,135,713 ",2024,11,2023,5,
"North Carolina","3,032,122 ","0 ","0 ","0 ",2024,11,2023,5,"North Carolina expanded its Medicaid program by adopting the VIII Group on October 1, 2023. "
"North Dakota","137,681 ","38,178 ","36,238 ","1,940 ",2024,11,2023,5,
Ohio,"3,620,472 ","911,166 ","910,904 ","262 ",2024,11,2023,5,
Oklahoma,"1,243,373 ","389,919 ","389,919 ","0 ",2024,11,2023,5,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,342,748 ","755,546 ","646,138 ","109,408 ",2024,11,2023,5,
Pennsylvania,"3,697,514 ","1,204,885 ","1,136,688 ","68,197 ",2024,11,2023,5,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,529,277 ","693,453 ",N/A,"693,453 ",2024,11,2023,5,
"Rhode Island","362,933 ","103,854 ","103,854 ","0 ",2024,11,2023,5,
"South Carolina","1,623,278 ",N/A,N/A,N/A,2024,11,2023,5,
"South Dakota","118,286 ",N/A,N/A,N/A,2024,11,2023,5,"South Dakota expanded its Medicaid program by adopting the VIII Group on July 1, 2023."
Tennessee,"1,905,133 ",N/A,N/A,N/A,2024,11,2023,5,
Texas,"6,259,204 ",N/A,N/A,N/A,2024,11,2023,5,
Utah,"513,628 ","142,592 ","141,631 ","961 ",2024,11,2023,5,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"204,126 ","88,886 ","0 ","88,886 ",2024,11,2023,5,
"Virgin Islands","38,353 ","19,136 ",N/A,"19,136 ",2024,11,2023,5,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015. "
Virginia,"2,001,357 ","751,835 ","751,835 ","0 ",2024,11,2023,5,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,215,720 ","859,189 ","838,930 ","20,259 ",2024,11,2023,5,
"West Virginia","651,725 ","243,479 ","243,479 ","0 ",2024,11,2023,5,
Wisconsin,"1,594,996 ",N/A,N/A,N/A,2024,11,2023,5,
Wyoming,"88,565 ",N/A,N/A,N/A,2024,11,2023,5,
Totals,"99,734,767 ","24,769,169 ","19,937,234 ","4,831,935 ",2024,11,2023,5,
Alabama,"1,375,674 ",N/A,N/A,N/A,2024,11,2023,6,
Alaska,"258,255 ","74,884 ","74,884 ","0 ",2024,11,2023,6,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"Amer. Samoa","33,887 ",N/A,N/A,N/A,2024,11,2023,6,
Arizona,"2,312,940 ","697,900 ","153,761 ","544,139 ",2024,11,2023,6,
Arkansas,"967,900 ","301,705 ","287,213 ","14,492 ",2024,11,2023,6,
California,"15,351,682 ","5,331,821 ","5,300,193 ","31,628 ",2024,11,2023,6,
Colorado,"1,679,466 ","618,978 ","606,775 ","12,203 ",2024,11,2023,6,
Connecticut,"1,167,454 ","374,175 ","343,166 ","31,009 ",2024,11,2023,6,
Delaware,"300,155 ","102,218 ","16,111 ","86,107 ",2024,11,2023,6,
"Dist. Of Col.","295,477 ","140,711 ","94,605 ","46,106 ",2024,11,2023,6,
Florida,"5,419,363 ",N/A,N/A,N/A,2024,11,2023,6,
Georgia,"2,613,085 ",N/A,N/A,N/A,2024,11,2023,6,
Guam,"43,574 ","6,005 ",N/A,"6,005 ",2024,11,2023,6,
Hawaii,"469,435 ","186,071 ","31,361 ","154,710 ",2024,11,2023,6,
Idaho,"407,741 ","116,974 ","116,974 ","0 ",2024,11,2023,6,"Idaho expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Illinois,"3,460,731 ","1,005,220 ","925,641 ","79,579 ",2024,11,2023,6,
Indiana,"2,050,762 ","604,263 ","604,263 ","0 ",2024,11,2023,6,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015.  "
Iowa,"769,742 ","249,804 ","193,675 ","56,129 ",2024,11,2023,6,
Kansas,"453,079 ",N/A,N/A,N/A,2024,11,2023,6,
Kentucky,"1,580,286 ","644,691 ","644,691 ","0 ",2024,11,2023,6,
Louisiana,"2,053,888 ","786,670 ","786,670 ","0 ",2024,11,2023,6,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016. "
Maine,"411,101 ","116,816 ","93,260 ","23,556 ",2024,11,2023,6,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Maryland,"1,609,764 ","466,465 ","466,465 ","0 ",2024,11,2023,6,
Massachusetts,"2,282,087 ","507,451 ","0 ","507,451 ",2024,11,2023,6,
Michigan,"3,122,129 ","1,093,392 ","1,018,159 ","75,233 ",2024,11,2023,6,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014. "
Minnesota,"1,423,199 ","327,246 ","327,246 ","0 ",2024,11,2023,6,
Mississippi,"862,377 ",N/A,N/A,N/A,2024,11,2023,6,
Missouri,"1,501,975 ","354,187 ","354,187 ","0 ",2024,11,2023,6,"Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana,"301,688 ","118,576 ","118,576 ","0 ",2024,11,2023,6,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"N. Mariana Islands","17,467 ",N/A,N/A,N/A,2024,11,2023,6,
Nebraska,"400,691 ","86,112 ","84,200 ","1,912 ",2024,11,2023,6,
Nevada,"855,675 ","384,792 ","384,792 ","0 ",2024,11,2023,6,
"New Hampshire","201,372 ","71,849 ","71,399 ","450 ",2024,11,2023,6,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Jersey","2,164,687 ","783,190 ","783,190 ","0 ",2024,11,2023,6,
"New Mexico","936,684 ","293,364 ","293,364 ","0 ",2024,11,2023,6,
"New York","7,983,170 ","2,602,930 ","444,849 ","2,158,081 ",2024,11,2023,6,
"North Carolina","2,986,178 ","0 ","0 ","0 ",2024,11,2023,6,"North Carolina expanded its Medicaid program by adopting the VIII Group on October 1, 2023. "
"North Dakota","133,630 ","36,680 ","34,824 ","1,856 ",2024,11,2023,6,
Ohio,"3,582,023 ","898,858 ","898,607 ","251 ",2024,11,2023,6,
Oklahoma,"1,221,820 ","371,132 ","371,132 ","0 ",2024,11,2023,6,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,345,939 ","758,205 ","649,507 ","108,698 ",2024,11,2023,6,
Pennsylvania,"3,645,268 ","1,180,336 ","1,113,803 ","66,533 ",2024,11,2023,6,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,528,170 ","691,626 ",N/A,"691,626 ",2024,11,2023,6,
"Rhode Island","362,284 ","102,613 ","102,613 ","0 ",2024,11,2023,6,
"South Carolina","1,544,824 ",N/A,N/A,N/A,2024,11,2023,6,
"South Dakota","111,158 ",N/A,N/A,N/A,2024,11,2023,6,"South Dakota expanded its Medicaid program by adopting the VIII Group on July 1, 2023."
Tennessee,"1,904,232 ",N/A,N/A,N/A,2024,11,2023,6,
Texas,"5,913,946 ",N/A,N/A,N/A,2024,11,2023,6,
Utah,"476,834 ","135,032 ","134,074 ","958 ",2024,11,2023,6,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"198,389 ","85,360 ","0 ","85,360 ",2024,11,2023,6,
"Virgin Islands","38,489 ","19,230 ",N/A,"19,230 ",2024,11,2023,6,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015. "
Virginia,"2,007,919 ","757,958 ","757,958 ","0 ",2024,11,2023,6,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,133,317 ","808,394 ","788,137 ","20,257 ",2024,11,2023,6,
"West Virginia","627,879 ","232,342 ","232,342 ","0 ",2024,11,2023,6,
Wisconsin,"1,540,815 ",N/A,N/A,N/A,2024,11,2023,6,
Wyoming,"88,092 ",N/A,N/A,N/A,2024,11,2023,6,
Totals,"98,529,848 ","24,526,226 ","19,702,667 ","4,823,559 ",2024,11,2023,6,
