State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
Mississippi,"807,669 ",N/A,N/A,N/A,2023,10,2022,4,
Missouri,"1,243,582 ","169,785 ","169,785 ","0 ",2023,10,2022,4,"Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana,"295,372 ","115,591 ","115,591 ","0 ",2023,10,2022,4,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"N. Mariana Islands","18,170 ",N/A,N/A,N/A,2023,10,2022,4,
Nebraska,"379,491 ","77,963 ","76,260 ","1,703 ",2023,10,2022,4,
Nevada,"800,882 ","343,252 ","343,252 ","0 ",2023,10,2022,4,
"New Hampshire","230,660 ","88,800 ","88,326 ","474 ",2023,10,2022,4,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Jersey","2,002,876 ","734,260 ","734,260 ","0 ",2023,10,2022,4,
"New Mexico","970,620 ","294,988 ","294,988 ","0 ",2023,10,2022,4,
"New York","7,454,959 ","2,479,550 ","429,212 ","2,050,338 ",2023,10,2022,4,
"North Carolina","2,745,631 ",N/A,N/A,N/A,2023,10,2022,4,
"North Dakota","123,598 ","32,679 ","31,043 ","1,636 ",2023,10,2022,4,
Ohio,"3,445,836 ","832,202 ","831,967 ","235 ",2023,10,2022,4,
Oklahoma,"1,131,617 ","282,388 ","282,388 ","0 ",2023,10,2022,4,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,244,840 ","685,145 ","585,274 ","99,871 ",2023,10,2022,4,
Pennsylvania,"3,495,010 ","1,111,312 ","1,050,539 ","60,773 ",2023,10,2022,4,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,453,990 ","650,738 ",N/A,"650,738 ",2023,10,2022,4,
"Rhode Island","344,163 ","94,828 ","94,828 ","0 ",2023,10,2022,4,
"South Carolina","1,519,825 ",N/A,N/A,N/A,2023,10,2022,4,
"South Dakota","129,282 ",N/A,N/A,N/A,2023,10,2022,4,"South Dakota expanded its Medicaid program by adopting the VIII Group on July 1, 2023."
Tennessee,"1,799,016 ",N/A,N/A,N/A,2023,10,2022,4,
Texas,"5,718,015 ",N/A,N/A,N/A,2023,10,2022,4,
Utah,"482,188 ","122,212 ","121,258 ","954 ",2023,10,2022,4,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"198,364 ","73,212 ","0 ","73,212 ",2023,10,2022,4,
"Virgin Islands","36,460 ","17,759 ",N/A,"17,759 ",2023,10,2022,4,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia,"1,833,339 ","646,375 ","646,375 ","0 ",2023,10,2022,4,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,106,537 ","797,135 ","780,126 ","17,009 ",2023,10,2022,4,
"West Virginia","636,430 ","230,050 ","230,050 ","0 ",2023,10,2022,4,
Wisconsin,"1,500,034 ",N/A,N/A,N/A,2023,10,2022,4,
Wyoming,"78,866 ",N/A,N/A,N/A,2023,10,2022,4,
Totals,"104,075,749 ","33,144,607 ","28,628,685 ","4,515,922 ",2023,10,2022,4,
Alabama,"1,272,427 ",N/A,N/A,N/A,2023,10,2022,5,
Alaska,"252,965 ","71,149 ","71,147 ","2 ",2023,10,2022,5,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"Amer. Samoa","31,434 ",N/A,N/A,N/A,2023,10,2022,5,
Arizona,"2,342,667 ","680,297 ","190,696 ","489,601 ",2023,10,2022,5,
Arkansas,"1,032,100 ","341,539 ","330,799 ","10,740 ",2023,10,2022,5,
California,"14,484,866 ","4,797,754 ","4,767,778 ","29,976 ",2023,10,2022,5,
Colorado,"1,617,196 ","593,868 ","582,980 ","10,888 ",2023,10,2022,5,
Connecticut,"1,122,495 ","356,650 ","326,538 ","30,112 ",2023,10,2022,5,
Delaware,"276,559 ","90,358 ","14,117 ","76,241 ",2023,10,2022,5,
"Dist. Of Col.","283,131 ","131,084 ","86,455 ","44,629 ",2023,10,2022,5,
Florida,"5,216,698 ",N/A,N/A,N/A,2023,10,2022,5,
Georgia,"2,486,243 ",N/A,N/A,N/A,2023,10,2022,5,
Guam,"39,550 ","5,035 ",N/A,"5,035 ",2023,10,2022,5,
Hawaii,"449,696 ","177,989 ","30,692 ","147,297 ",2023,10,2022,5,
Idaho,"445,324 ","128,071 ","128,071 ","0 ",2023,10,2022,5,"Idaho expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Illinois,"3,299,577 ","955,295 ","856,462 ","98,833 ",2023,10,2022,5,
Indiana,"1,973,242 ","559,531 ","559,531 ","0 ",2023,10,2022,5,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Iowa,"760,685 ","249,192 ","192,798 ","56,394 ",2023,10,2022,5,
Kansas,"448,700 ",N/A,N/A,N/A,2023,10,2022,5,
Kentucky,"1,523,260 ","609,535 ","609,535 ","0 ",2023,10,2022,5,
Louisiana,"1,972,246 ","736,698 ","736,698 ","0 ",2023,10,2022,5,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Maine,"377,849 ","101,431 ","80,324 ","21,107 ",2023,10,2022,5,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Maryland,"1,534,881 ","440,512 ","440,512 ","0 ",2023,10,2022,5,
Massachusetts,"2,078,008 ","465,120 ","0 ","465,120 ",2023,10,2022,5,
Michigan,"2,960,800 ","1,002,813 ","938,422 ","64,391 ",2023,10,2022,5,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Minnesota,"1,327,315 ","289,503 ","289,503 ","0 ",2023,10,2022,5,
Mississippi,"810,787 ",N/A,N/A,N/A,2023,10,2022,5,
Missouri,"1,261,554 ","181,532 ","181,532 ","0 ",2023,10,2022,5,"Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana,"296,732 ","116,163 ","116,163 ","0 ",2023,10,2022,5,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"N. Mariana Islands","19,607 ",N/A,N/A,N/A,2023,10,2022,5,
Nebraska,"369,068 ","68,933 ","67,484 ","1,449 ",2023,10,2022,5,
Nevada,"805,532 ","347,537 ","347,537 ","0 ",2023,10,2022,5,
"New Hampshire","230,860 ","89,325 ","88,859 ","466 ",2023,10,2022,5,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Jersey","2,012,852 ","737,761 ","737,761 ","0 ",2023,10,2022,5,
"New Mexico","973,773 ","295,168 ","295,168 ","0 ",2023,10,2022,5,
"New York","7,464,332 ","2,481,337 ","427,970 ","2,053,367 ",2023,10,2022,5,
"North Carolina","2,763,316 ",N/A,N/A,N/A,2023,10,2022,5,
"North Dakota","124,550 ","33,197 ","31,555 ","1,642 ",2023,10,2022,5,
Ohio,"3,459,132 ","839,537 ","839,310 ","227 ",2023,10,2022,5,
Oklahoma,"1,143,285 ","296,093 ","296,093 ","0 ",2023,10,2022,5,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,248,992 ","688,192 ","588,008 ","100,184 ",2023,10,2022,5,
Pennsylvania,"3,511,164 ","1,116,342 ","1,054,694 ","61,648 ",2023,10,2022,5,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,458,312 ","653,399 ",N/A,"653,399 ",2023,10,2022,5,
"Rhode Island","345,319 ","95,385 ","95,385 ","0 ",2023,10,2022,5,
"South Carolina","1,525,861 ",N/A,N/A,N/A,2023,10,2022,5,
"South Dakota","130,323 ",N/A,N/A,N/A,2023,10,2022,5,"South Dakota expanded its Medicaid program by adopting the VIII Group on July 1, 2023."
Tennessee,"1,804,588 ",N/A,N/A,N/A,2023,10,2022,5,
Texas,"5,776,387 ",N/A,N/A,N/A,2023,10,2022,5,
Utah,"486,408 ","124,328 ","123,350 ","978 ",2023,10,2022,5,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"198,955 ","73,495 ","0 ","73,495 ",2023,10,2022,5,
"Virgin Islands","36,636 ","17,866 ",N/A,"17,866 ",2023,10,2022,5,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia,"1,844,431 ","657,952 ","657,952 ","0 ",2023,10,2022,5,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,113,834 ","801,765 ","784,290 ","17,475 ",2023,10,2022,5,
"West Virginia","638,736 ","231,705 ","231,705 ","0 ",2023,10,2022,5,
Wisconsin,"1,507,893 ",N/A,N/A,N/A,2023,10,2022,5,
Wyoming,"78,527 ",N/A,N/A,N/A,2023,10,2022,5,
Totals,"94,051,660 ","22,730,436 ","18,197,874 ","4,532,562 ",2023,10,2022,5,
Alabama,"1,280,214 ",N/A,N/A,N/A,2023,10,2022,6,
Alaska,"253,535 ","71,346 ","71,343 ","3 ",2023,10,2022,6,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"Amer. Samoa","31,434 ",N/A,N/A,N/A,2023,10,2022,6,
Arizona,"2,384,231 ","698,252 ","191,645 ","506,607 ",2023,10,2022,6,
Arkansas,"1,036,836 ","342,479 ","330,576 ","11,903 ",2023,10,2022,6,
California,"14,525,611 ","4,824,494 ","4,794,365 ","30,129 ",2023,10,2022,6,
Colorado,"1,625,572 ","598,583 ","587,760 ","10,823 ",2023,10,2022,6,
Connecticut,"1,124,588 ","358,113 ","327,783 ","30,330 ",2023,10,2022,6,
Delaware,"278,397 ","91,039 ","14,253 ","76,786 ",2023,10,2022,6,
"Dist. Of Col.","284,270 ","131,772 ","87,176 ","44,596 ",2023,10,2022,6,
Florida,"5,267,595 ",N/A,N/A,N/A,2023,10,2022,6,
Georgia,"2,503,284 ",N/A,N/A,N/A,2023,10,2022,6,
Guam,"39,715 ","5,057 ",N/A,"5,057 ",2023,10,2022,6,
Hawaii,"451,907 ","179,331 ","30,698 ","148,633 ",2023,10,2022,6,
Idaho,"445,207 ","128,537 ","128,537 ","0 ",2023,10,2022,6,"Idaho expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Illinois,"3,315,552 ","961,088 ","862,650 ","98,438 ",2023,10,2022,6,
Indiana,"1,972,032 ","562,624 ","562,624 ","0 ",2023,10,2022,6,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015."
Iowa,"763,574 ","250,154 ","192,349 ","57,805 ",2023,10,2022,6,
Kansas,"451,923 ",N/A,N/A,N/A,2023,10,2022,6,
Kentucky,"1,528,932 ","613,759 ","613,759 ","0 ",2023,10,2022,6,
Louisiana,"1,976,085 ","739,413 ","739,413 ","0 ",2023,10,2022,6,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Maine,"378,421 ","101,446 ","80,373 ","21,073 ",2023,10,2022,6,"Maine Expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Maryland,"1,541,215 ","443,008 ","443,008 ","0 ",2023,10,2022,6,
Massachusetts,"2,091,126 ","466,793 ","0 ","466,793 ",2023,10,2022,6,
Michigan,"2,970,365 ","1,007,309 ","942,677 ","64,632 ",2023,10,2022,6,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Minnesota,"1,328,252 ","291,199 ","291,199 ","0 ",2023,10,2022,6,
Mississippi,"814,114 ",N/A,N/A,N/A,2023,10,2022,6,
Missouri,"1,286,398 ","196,572 ","196,572 ","0 ",2023,10,2022,6,"Missouri expanded its Medicaid program by adopting the VIII Group on October 1, 2021."
Montana,"298,138 ","116,737 ","116,737 ","0 ",2023,10,2022,6,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"N. Mariana Islands","21,323 ",N/A,N/A,N/A,2023,10,2022,6,
Nebraska,"379,127 ","77,963 ","76,260 ","1,703 ",2023,10,2022,6,
Nevada,"809,826 ","351,576 ","351,576 ","0 ",2023,10,2022,6,
"New Hampshire","231,718 ","89,869 ","89,402 ","467 ",2023,10,2022,6,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014."
"New Jersey","2,021,523 ","741,414 ","741,414 ","0 ",2023,10,2022,6,
"New Mexico","973,484 ","294,517 ","294,517 ","0 ",2023,10,2022,6,
"New York","7,488,986 ","2,489,750 ","428,700 ","2,061,050 ",2023,10,2022,6,
"North Carolina","2,782,756 ",N/A,N/A,N/A,2023,10,2022,6,
"North Dakota","125,350 ","33,639 ","31,989 ","1,650 ",2023,10,2022,6,
Ohio,"3,474,820 ","847,019 ","846,789 ","230 ",2023,10,2022,6,
Oklahoma,"1,142,535 ","303,677 ","303,677 ","0 ",2023,10,2022,6,"Oklahoma expanded its Medicaid program by adopting the VIII Group on July 1, 2021."
Oregon,"1,252,404 ","692,131 ","591,792 ","100,339 ",2023,10,2022,6,
Pennsylvania,"3,524,618 ","1,121,368 ","1,058,733 ","62,635 ",2023,10,2022,6,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"Puerto Rico","1,463,054 ","651,643 ",N/A,"651,643 ",2023,10,2022,6,
"Rhode Island","347,924 ","96,805 ","96,805 ","0 ",2023,10,2022,6,
"South Carolina","1,533,868 ",N/A,N/A,N/A,2023,10,2022,6,
"South Dakota","131,298 ",N/A,N/A,N/A,2023,10,2022,6,"South Dakota expanded its Medicaid program by adopting the VIII Group on July 1, 2023."
Tennessee,"1,809,782 ",N/A,N/A,N/A,2023,10,2022,6,
Texas,"5,817,434 ",N/A,N/A,N/A,2023,10,2022,6,
Utah,"490,736 ","126,355 ","125,391 ","964 ",2023,10,2022,6,"Utah expanded its Medicaid program by adopting the VIII Group on January 1, 2020."
Vermont,"199,745 ","74,039 ","0 ","74,039 ",2023,10,2022,6,
"Virgin Islands","36,796 ","17,984 ",N/A,"17,984 ",2023,10,2022,6,"The Virgin Islands expanded its Medicaid program by adopting the VIII Group on June 1, 2015."
Virginia,"1,853,873 ","665,154 ","665,154 ","0 ",2023,10,2022,6,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Washington,"2,120,092 ","806,609 ","789,084 ","17,525 ",2023,10,2022,6,
"West Virginia","641,869 ","233,490 ","233,490 ","0 ",2023,10,2022,6,
Wisconsin,"1,514,528 ",N/A,N/A,N/A,2023,10,2022,6,
Wyoming,"79,730 ",N/A,N/A,N/A,2023,10,2022,6,
Totals,"94,517,722 ","22,894,107 ","18,330,270 ","4,563,837 ",2023,10,2022,6,
