State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
Illinois,2950759,485625,483954,1671,2016,12,2014,7,
Vermont,187119,49368,0,49368,2016,12,2014,8,
"District of Columbia",238205,51632,51632,0,2016,12,2014,7,
Oregon,994359,438080,354254,83826,2016,12,2014,8,
Virginia,910050,,,,2016,12,2014,9,
Ohio,2822443,416808,385087,31721,2016,12,2014,8,
Minnesota,1071714,170474,169810,664,2016,12,2014,7,
Nevada,556116,151308,151308,0,2016,12,2014,9,
"Rhode Island",265153,48023,48023,0,2016,12,2014,8,
Tennessee,1442110,,,,2016,12,2014,7,
Wisconsin,1201672,,,,2016,12,2014,7,
Alabama,1041588,,,,2016,12,2014,7,
Mississippi,695496,,,,2016,12,2014,7,
"Virgin Islands",14843,,,,2016,12,2014,8,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Arizona,1688885,321585,47087,274498,2016,12,2014,8,
Massachusetts,1871008,305698,0,305698,2016,12,2014,8,
Maine,287762,,,,2016,12,2014,9,
"New Jersey",1604572,498620,498620,0,2016,12,2014,9,
Kentucky,1133157,319642,319642,0,2016,12,2014,7,
"American Samoa",36726,,,,2016,12,2014,8,
Delaware,203554,56004,8644,47360,2016,12,2014,9,
Arizona,1707530,330357,49418,280939,2016,12,2014,9,
"New York",5866835,1253248,151190,1102058,2016,12,2014,9,
Illinois,2968855,505572,503267,2305,2016,12,2014,8,
Kansas,368475,,,,2016,12,2014,7,
Missouri,788737,,,,2016,12,2014,7,
Colorado,1089078,265610,264274,1336,2016,12,2014,8,
Maryland,1150970,204708,204708,0,2016,12,2014,9,
Wisconsin,1194721,,,,2016,12,2014,9,
"New Mexico",725372,167251,167251,0,2016,12,2014,9,
Connecticut,844325,174691,164581,10110,2016,12,2014,9,
Tennessee,1460325,,,,2016,12,2014,9,
Idaho,281518,,,,2016,12,2014,7,
Louisiana,1327754,,,,2016,12,2014,9,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Guam,36997,3096,,3096,2016,12,2014,7,
Texas,4263140,,,,2016,12,2014,9,
Arkansas,832729,242229,197444,44785,2016,12,2014,7,
California,14163162,2114604,2114604,0,2016,12,2014,7,"Awaiting state reporting/enrollment reasonableness review in progress"
Mississippi,704321,,,,2016,12,2014,9,
Oklahoma,750053,,,,2016,12,2014,7,
Minnesota,1072791,173582,172671,911,2016,12,2014,8,
Guam,36853,2975,,2975,2016,12,2014,8,
California,1212665,2200179,2200179,0,2016,12,2014,8,"Awaiting state reporting/enrollment reasonableness review in progress"
Maine,289468,,,,2016,12,2014,8,
"American Samoa",36726,,,,2016,12,2014,7,
Mississippi,700786,,,,2016,12,2014,8,
Pennsylvania,2066613,,,,2016,12,2014,8,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Nevada,546817,145761,145761,0,2016,12,2014,8,
Nevada,533369,138162,138162,0,2016,12,2014,7,
Idaho,286257,,,,2016,12,2014,8,
Louisiana,1329443,,,,2016,12,2014,7,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
"South Dakota",107577,,,,2016,12,2014,9,
Alaska,119404,,,,2016,12,2014,9,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Utah,314706,,,,2016,12,2014,7,
"South Carolina",1154194,,,,2016,12,2014,8,
Indiana,1072004,,,,2016,12,2014,8,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Montana,148697,,,,2016,12,2014,7,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Maine,293895,,,,2016,12,2014,7,
"West Virginia",513061,144461,144461,0,2016,12,2014,8,
Idaho,287932,,,,2016,12,2014,9,
Texas,4203865,,,,2016,12,2014,8,
Indiana,1054059,,,,2016,12,2014,9,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Massachusetts,1839152,304482,0,304482,2016,12,2014,7,
Minnesota,1066083,174492,173305,1187,2016,12,2014,9,
Hawaii,285383,76560,40657,35903,2016,12,2014,7,
"New York",5832869,1124984,129494,995490,2016,12,2014,7,
"N. Mariana Islands",17000,,,,2016,12,2014,9,
Missouri,807219,,,,2016,12,2014,9,
Alabama,1047957,,,,2016,12,2014,8,
Montana,146553,,,,2016,12,2014,8,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"West Virginia",504018,138395,138395,0,2016,12,2014,7,
Wyoming,72680,,,,2016,12,2014,9,
Virginia,914206,,,,2016,12,2014,8,
"District of Columbia",239847,52272,52272,0,2016,12,2014,8,
"American Samoa",36726,,,,2016,12,2014,9,
Massachusetts,1890532,305794,0,305794,2016,12,2014,9,
"Puerto Rico",1792502,586253,,586253,2016,12,2014,8,
Nebraska,233531,,,,2016,12,2014,7,
California,1212294,2281148,2281148,0,2016,12,2014,9,"Awaiting state reporting/enrollment reasonableness review in progress"
"New Hampshire",140340,,,,2016,12,2014,7,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
"South Carolina",1142307,,,,2016,12,2014,7,
Illinois,2971093,524572,513972,10600,2016,12,2014,9,
Connecticut,836486,171022,161289,9733,2016,12,2014,8,
"New Mexico",720715,162559,162559,0,2016,12,2014,8,
Nebraska,235591,,,,2016,12,2014,8,
"Virgin Islands",14561,,,,2016,12,2014,7,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
"District of Columbia",241237,52773,52773,0,2016,12,2014,9,
"South Carolina",1160465,,,,2016,12,2014,9,
Oklahoma,757979,,,,2016,12,2014,9,
Florida,3908901,,,,2016,12,2014,7,
Maryland,1151436,208275,208275,0,2016,12,2014,7,
Maryland,1146605,205893,205893,0,2016,12,2014,8,
Kansas,368187,,,,2016,12,2014,9,
"West Virginia",514608,150616,150616,0,2016,12,2014,9,
Iowa,546004,112599,106381,6218,2016,12,2014,8,
Washington,1600570,431777,414832,16945,2016,12,2014,7,
"North Dakota",80205,13901,13498,403,2016,12,2014,9,
Vermont,188194,49767,0,49767,2016,12,2014,9,
Texas,4146058,,,,2016,12,2014,7,
Pennsylvania,2110761,,,,2016,12,2014,7,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Colorado,1068332,255521,254197,1324,2016,12,2014,7,
Kentucky,1142933,330128,330128,0,2016,12,2014,8,
"North Carolina",1890318,,,,2016,12,2014,8,
"N. Mariana Islands",17000,,,,2016,12,2014,7,
"North Dakota",79209,12918,12556,362,2016,12,2014,8,
"Rhode Island",261717,47696,47696,0,2016,12,2014,9,
Alabama,1044302,,,,2016,12,2014,9,
"Rhode Island",262944,46889,46889,0,2016,12,2014,7,
Totals,73321554,9202870,6705011,2497859,2016,12,2014,7,
Totals,60703593,9555920,6977203,2578717,2016,12,2014,8,
Tennessee,1452101,,,,2016,12,2014,8,
Georgia,1779261,,,,2016,12,2014,8,
Louisiana,1331009,,,,2016,12,2014,8,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
"New York",5849480,1188676,140447,1048229,2016,12,2014,8,
Indiana,1086844,,,,2016,12,2014,7,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Totals,61015295,9863601,7201454,2662147,2016,12,2014,9,
"New Jersey",1564224,470251,470251,0,2016,12,2014,7,
Hawaii,282559,75854,38453,37401,2016,12,2014,8,
Montana,142845,,,,2016,12,2014,9,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"New Hampshire",154253,16599,16407,192,2016,12,2014,8,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Arkansas,841614,247854,201775,46079,2016,12,2014,8,
Michigan,2145147,354755,330637,24118,2016,12,2014,7,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Nebraska,235476,,,,2016,12,2014,9,
Michigan,2113846,386389,360111,26278,2016,12,2014,8,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Kentucky,1146192,337869,337869,0,2016,12,2014,9,
Alaska,119321,,,,2016,12,2014,8,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"New Hampshire",160282,21985,21790,195,2016,12,2014,9,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
"North Carolina",1879348,,,,2016,12,2014,7,
Georgia,1785768,,,,2016,12,2014,9,
Utah,311823,,,,2016,12,2014,9,
Iowa,546994,111301,105926,5375,2016,12,2014,7,
Iowa,550866,115273,108320,6953,2016,12,2014,9,
"North Carolina",1901919,,,,2016,12,2014,9,
Washington,1614291,445429,428781,16648,2016,12,2014,8,
"North Dakota",78209,11713,11402,311,2016,12,2014,7,
