State,Total Medicaid Enrollees,Total VIII Group Enrollees,Total VIII Group Newly Eligible Enrollees,Total VIII Group Not Newly Eligible Enrollees,Updated Year,Updated Month,Enrollment Year,Enrollment Month,Notes
New Jersey,1699138,567378,567378,0,2019,12,2017,11,
Illinois,2865038,698546,629105,69441,2019,12,2017,10,
Nebraska,242469,,,,2019,12,2017,11,
Virginia,1047970,,,,2019,12,2017,12,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
New Hampshire,190262,54913,54804,109,2019,12,2017,10,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Hawaii,331387,120518,22904,97614,2019,12,2017,12,
Idaho,319708,,,,2019,12,2017,12,
New Mexico,852270,252897,252897,0,2019,12,2017,12,
Oklahoma,664493,,,,2019,12,2017,11,
Totals,76659036,15600231,12265641,3334590,2019,12,2017,11,
Minnesota,1098568,209780,208939,841,2019,12,2017,10,
West Virginia,545712,170044,170044,0,2019,12,2017,11,
Rhode Island,307831,68526,68526,0,2019,12,2017,11,
Ohio,3037645,644234,643879,355,2019,12,2017,11,
Amer. Samoa,27898,,,,2019,12,2017,12,
Oregon,970599,461281,384388,76893,2019,12,2017,10,
Maryland,1217479,306831,306831,0,2019,12,2017,10,
Alaska,193073,40341,40315,26,2019,12,2017,10,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Arkansas,926611,299303,298957,346,2019,12,2017,12,
Connecticut,910314,234323,215370,18953,2019,12,2017,11,
Indiana,1331673,442909,322891,120018,2019,12,2017,12,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Virginia,1045734,,,,2019,12,2017,11,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Vermont,177716,58254,0,58254,2019,12,2017,11,
California,13115972,3808406,3808406,0,2019,12,2017,11,
Connecticut,916906,241074,221498,19576,2019,12,2017,12,
California,13184199,3820310,3820310,0,2019,12,2017,10,
Wisconsin,1188415,,,,2019,12,2017,10,
Wisconsin,1184824,,,,2019,12,2017,12,
Maine,258284,0,0,0,2019,12,2017,10,"Maine expanded its Medicaid program by adopting the VIII Group on July 1, 2018."
Delaware,210771,61915,10336,51579,2019,12,2017,10,
Minnesota,1092404,209322,208507,815,2019,12,2017,11,
Rhode Island,309723,69888,69888,0,2019,12,2017,12,
Montana,238789,84228,84228,0,2019,12,2017,10,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
North Dakota,92823,20650,19602,1048,2019,12,2017,12,
Texas,4332199,,,,2019,12,2017,12,
District of Columbia,263531,112887,71228,41659,2019,12,2017,12,
Florida,4032834,,,,2019,12,2017,10,
West Virginia,547243,170635,170635,0,2019,12,2017,10,
Iowa,591146,153939,141349,12590,2019,12,2017,12,
Kansas,363083,,,,2019,12,2017,12,
Tennessee,1619393,,,,2019,12,2017,11,
South Dakota,105503,,,,2019,12,2017,11,
N. Mariana Islands,1151,,,,2019,12,2017,11,
Alaska,194359,41593,41565,28,2019,12,2017,12,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Indiana,1351587,447686,326721,120965,2019,12,2017,11,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Virginia,1040349,,,,2019,12,2017,10,"Virginia expanded its Medicaid program by adopting the VIII Group on January 1, 2019."
Guam,35744,3786,,3786,2019,12,2017,11,
Hawaii,329486,118676,22491,96185,2019,12,2017,11,
Virgin Islands,22636,8832,,8832,2019,12,2017,10,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Wyoming,60045,,,,2019,12,2017,11,
Wisconsin,1185378,,,,2019,12,2017,11,
N. Mariana Islands,1128,,,,2019,12,2017,10,
Oregon,958403,455939,381084,74855,2019,12,2017,12,
New Mexico,858847,252302,252302,0,2019,12,2017,10,
New Hampshire,190788,55617,55509,108,2019,12,2017,11,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Kansas,360250,,,,2019,12,2017,10,
Utah,299983,,,,2019,12,2017,11,
Washington,1806920,589011,576183,12828,2019,12,2017,12,
North Carolina,2138629,,,,2019,12,2017,11,
Mississippi,706954,,,,2019,12,2017,11,
Puerto Rico,1242573,371707,,371707,2019,12,2017,11,
Washington,1796681,578955,566002,12953,2019,12,2017,11,
Massachusetts,1802915,359689,0,359689,2019,12,2017,12,
Louisiana,1634225,453125,453125,0,2019,12,2017,10,"Louisiana is expanding its Medicaid program by adopting the VIII Group on July 1, 2016."
Rhode Island,310436,70040,70040,0,2019,12,2017,10,
South Carolina,1254850,,,,2019,12,2017,10,
Colorado,1319016,420159,417818,2341,2019,12,2017,10,
California,13029158,3782589,3782589,0,2019,12,2017,12,
Georgia,1948557,,,,2019,12,2017,11,
Oklahoma,666997,,,,2019,12,2017,10,
New Jersey,1702660,571346,571346,0,2019,12,2017,12,
Maryland,1222920,310970,310970,0,2019,12,2017,12,
Florida,3977023,,,,2019,12,2017,12,
Alaska,193922,41044,41020,24,2019,12,2017,11,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Ohio,3051842,645730,645366,364,2019,12,2017,10,
Missouri,967264,,,,2019,12,2017,12,
Mississippi,700714,,,,2019,12,2017,12,
Pennsylvania,2727573,790906,750271,40635,2019,12,2017,12,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Mississippi,705935,,,,2019,12,2017,10,
Ohio,3031133,648292,647927,365,2019,12,2017,12,
Puerto Rico,1236750,367032,,367032,2019,12,2017,10,
N. Mariana Islands,935,,,,2019,12,2017,12,
South Dakota,49826,,,,2019,12,2017,10,
Vermont,177655,58315,0,58315,2019,12,2017,12,
Guam,36146,3808,,3808,2019,12,2017,10,
New York,6141169,1924369,299166,1625203,2019,12,2017,11,
New York,6156623,1934959,302811,1632148,2019,12,2017,12,
South Carolina,1254921,,,,2019,12,2017,11,
New Mexico,856828,253161,253161,0,2019,12,2017,11,
Virgin Islands,23126,9130,,9130,2019,12,2017,11,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Utah,300664,,,,2019,12,2017,10,
Nevada,593725,213384,213384,0,2019,12,2017,12,
Indiana,1365298,449466,326294,123172,2019,12,2017,10,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Totals,76766099,15564990,12225145,3339845,2019,12,2017,10,
Texas,4337614,,,,2019,12,2017,10,
Colorado,1313234,417072,414765,2307,2019,12,2017,11,
Amer. Samoa,27898,,,,2019,12,2017,10,
Kentucky,1352849,490658,490658,0,2019,12,2017,12,
Montana,250333,90373,90373,0,2019,12,2017,11,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Tennessee,1617103,,,,2019,12,2017,12,
Guam,35525,3758,,3758,2019,12,2017,12,
Connecticut,903285,231155,212611,18544,2019,12,2017,10,
Nebraska,243053,,,,2019,12,2017,10,
Idaho,320603,,,,2019,12,2017,11,
District of Columbia,262665,112445,70508,41937,2019,12,2017,10,
West Virginia,543138,169193,169193,0,2019,12,2017,12,
Minnesota,1074134,204682,204245,437,2019,12,2017,12,
Arkansas,932778,304973,304647,326,2019,12,2017,11,
Michigan,2437506,689386,627687,61699,2019,12,2017,12,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Illinois,2880170,709006,635170,73836,2019,12,2017,11,
Wyoming,60631,,,,2019,12,2017,10,
Missouri,971341,,,,2019,12,2017,10,
Wyoming,59982,,,,2019,12,2017,12,
South Dakota,104708,,,,2019,12,2017,12,
Oklahoma,652699,,,,2019,12,2017,12,
Kentucky,1350028,486042,486042,0,2019,12,2017,11,
Idaho,321436,,,,2019,12,2017,10,
Illinois,2909386,743795,644400,99395,2019,12,2017,12,
Alabama,1019035,,,,2019,12,2017,11,
Kansas,362057,,,,2019,12,2017,11,
