State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
Alaska,161553,24528,24528,,2017,9,2016,8,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Arkansas,944687,320997,310757,10240,2017,9,2016,9,
Montana,213080,58138,58138,,2017,9,2016,9,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Nevada,591288,200583,200583,,2017,9,2016,7,
Iowa,591377,148323,137662,10661,2017,9,2016,7,
Michigan,2307957,617209,574606,42603,2017,9,2016,7,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Ohio,3033936,713324,655680,57644,2017,9,2016,9,
"New Mexico",881190,252751,252751,,2017,9,2016,8,
Pennsylvania,2793840,744698,701615,43083,2017,9,2016,8,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Maryland,1143497,268776,268776,,2017,9,2016,7,
"Puerto Rico",1278215,384541,,384541,2017,9,2016,9,
Oklahoma,665228,,,,2017,9,2016,7,
"Rhode Island",283650,60223,60223,,2017,9,2016,7,
"North Dakota",93087,21014,20020,994,2017,9,2016,7,"Awaiting state reporting/enrollment reasonableness review in progress"
Totals,75916593,15055201,11638011,3417190,2017,9,2016,7,
"New Mexico",876288,250493,250493,,2017,9,2016,7,
Georgia,1855730,,,,2017,9,2016,9,
"New Hampshire",188715,53286,53079,207,2017,9,2016,8,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Connecticut,846411,213528,198738,14790,2017,9,2016,7,
Alabama,1038571,,,,2017,9,2016,8,
Totals,75785795,15061950,11652481,3409469,2017,9,2016,8,
Minnesota,1147282,187516,186666,850,2017,9,2016,9,
Colorado,1327920,442434,440160,2274,2017,9,2016,7,
Ohio,3071157,708663,652169,56494,2017,9,2016,7,
Iowa,594708,148605,137724,10881,2017,9,2016,9,
Florida,4023320,,,,2017,9,2016,8,
Nebraska,236411,,,,2017,9,2016,7,
Arizona,1905913,419057,107782,311275,2017,9,2016,8,
Virginia,996913,,,,2017,9,2016,8,
"New Hampshire",189906,53884,53673,211,2017,9,2016,9,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
"North Dakota",93445,21003,20002,1001,2017,9,2016,8,"Awaiting state reporting/enrollment reasonableness review in progress"
"New Jersey",1697455,563309,563309,,2017,9,2016,7,
Michigan,2315163,625564,582268,43296,2017,9,2016,9,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Alabama,1036942,,,,2017,9,2016,9,
Oregon,1037336,507734,428525,79209,2017,9,2016,8,
Wisconsin,1190364,,,,2017,9,2016,9,
Washington,1821923,599159,584484,14675,2017,9,2016,8,
Maine,265229,,,,2017,9,2016,7,
Delaware,203039,59909,11033,48876,2017,9,2016,8,
"South Carolina",1240322,,,,2017,9,2016,8,
"South Carolina",1220449,,,,2017,9,2016,9,
Pennsylvania,2774933,733740,690610,43130,2017,9,2016,7,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"West Virginia",566846,179772,179772,,2017,9,2016,9,
Arizona,1896449,416067,107724,308343,2017,9,2016,7,
Michigan,2299755,618052,575158,42894,2017,9,2016,8,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
"Puerto Rico",1276293,382155,,382155,2017,9,2016,8,
Missouri,973681,,,,2017,9,2016,7,
"North Carolina",2058684,,,,2017,9,2016,8,
"American Samoa",40517,,,,2017,9,2016,7,
Alaska,159482,23372,23372,,2017,9,2016,7,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Indiana,1310768,407946,255193,152753,2017,9,2016,8,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Kentucky,1313246,461950,461950,,2017,9,2016,7,
Tennessee,1720737,,,,2017,9,2016,8,
Oklahoma,675260,,,,2017,9,2016,9,
"West Virginia",568579,179878,179878,,2017,9,2016,8,
Colorado,1334903,446092,443907,2185,2017,9,2016,9,
Minnesota,1167555,191145,190449,696,2017,9,2016,7,
Guam,35798,3318,,3318,2017,9,2016,7,
Delaware,202357,59379,10866,48513,2017,9,2016,7,
Indiana,1300171,412718,265820,146898,2017,9,2016,9,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
"South Dakota",108865,,,,2017,9,2016,8,
Vermont,197274,61671,,61671,2017,9,2016,7,
Minnesota,1162770,190769,190016,753,2017,9,2016,8,
"South Carolina",1237402,,,,2017,9,2016,7,
Florida,3904262,,,,2017,9,2016,9,
Arkansas,932058,315281,305012,10269,2017,9,2016,8,
"New Mexico",880266,253385,253385,,2017,9,2016,9,
Washington,1824986,601210,586536,14674,2017,9,2016,9,
Wyoming,64072,,,,2017,9,2016,8,
Delaware,201164,59002,10907,48095,2017,9,2016,9,
"North Carolina",2047068,,,,2017,9,2016,7,
Connecticut,854814,215642,200348,15294,2017,9,2016,8,
"New Hampshire",188754,52947,52740,207,2017,9,2016,7,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Virginia,1000014,,,,2017,9,2016,7,
Nebraska,238931,,,,2017,9,2016,9,
Utah,333052,,,,2017,9,2016,8,
Mississippi,717946,,,,2017,9,2016,9,
Louisiana,1564828,310936,310936,,2017,9,2016,8,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
"American Samoa",40517,,,,2017,9,2016,8,
Wisconsin,1190163,,,,2017,9,2016,7,
Maryland,1160792,276970,276970,,2017,9,2016,9,
Florida,4036408,,,,2017,9,2016,7,
Texas,4350896,,,,2017,9,2016,9,
Nevada,595792,202122,202122,,2017,9,2016,8,
Vermont,193629,60872,,60872,2017,9,2016,8,
"N. Mariana Islands",17000,,,,2017,9,2016,7,
Georgia,1851697,,,,2017,9,2016,7,
California,11657445,3471695,3471695,0,2017,9,2016,9,"Awaiting state reporting/enrollment reasonableness review in progress"
Hawaii,327125,112490,20538,91952,2017,9,2016,9,
Tennessee,1728286,,,,2017,9,2016,7,
"N. Mariana Islands",17000,,,,2017,9,2016,9,
California,12403778,3626433,3626433,0,2017,9,2016,7,"Awaiting state reporting/enrollment reasonableness review in progress"
"Virgin Islands",22522,3787,,3787,2017,9,2016,9,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Missouri,979730,,,,2017,9,2016,8,
Idaho,310433,,,,2017,9,2016,8,
Tennessee,1717123,,,,2017,9,2016,9,
