State,"Total Medicaid Enrollees","Total VIII Group Enrollees","Total VIII Group Newly Eligible Enrollees","Total VIII Group Not Newly Eligible Enrollees","Updated Year","Updated Month","Enrollment Year","Enrollment Month",Notes
"New Jersey",1703620,563579,563579,,2017,9,2016,3,
"Rhode Island",281565,60455,60455,,2017,9,2016,3,
Hawaii,322441,110595,32618,77977,2017,9,2016,1,
Totals,76493609,14556566,11050058,3506508,2017,9,2016,1,
Kansas,377906,,,,2017,9,2016,2,
Virginia,987290,,,,2017,9,2016,1,
Nevada,584607,199534,199534,,2017,9,2016,1,
Iowa,582561,145580,135081,10499,2017,9,2016,1,
Wyoming,64006,,,,2017,9,2016,3,
Idaho,303906,,,,2017,9,2016,1,
"South Carolina",1208280,,,,2017,9,2016,3,
"North Carolina",2031029,,,,2017,9,2016,2,
Guam,36179,3002,,3002,2017,9,2016,1,
Michigan,2315935,631548,587473,44075,2017,9,2016,3,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Wyoming,64245,,,,2017,9,2016,2,
Ohio,3172863,697479,641142,56337,2017,9,2016,1,
"District of Columbia",245406,111744,72002,39742,2017,9,2016,1,
Virginia,988914,,,,2017,9,2016,2,
Missouri,964403,,,,2017,9,2016,1,
Delaware,221831,67907,11463,56444,2017,9,2016,2,
Louisiana,1459565,,,,2017,9,2016,2,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Tennessee,1689974,,,,2017,9,2016,3,
Alabama,1046710,,,,2017,9,2016,2,
Arizona,1896166,419126,108549,310577,2017,9,2016,1,
Maine,272127,,,,2017,9,2016,2,
Nebraska,232943,,,,2017,9,2016,1,
Maine,269510,,,,2017,9,2016,3,
"South Carolina",1195085,,,,2017,9,2016,2,
"New Jersey",1702816,561765,561765,,2017,9,2016,2,
Missouri,965396,,,,2017,9,2016,3,
Minnesota,1134287,187060,186132,928,2017,9,2016,3,
"New Hampshire",192134,52892,52654,238,2017,9,2016,3,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Montana,191940,40056,40056,,2017,9,2016,1,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Pennsylvania,2689833,624903,569441,55462,2017,9,2016,1,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"N. Mariana Islands",17000,,,,2017,9,2016,2,
Michigan,2316625,632453,588022,44431,2017,9,2016,1,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Oregon,1102098,550610,478568,72042,2017,9,2016,3,
Louisiana,1466220,,,,2017,9,2016,1,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
"New York",6107856,1906826,259461,1647365,2017,9,2016,3,
Nebraska,236975,,,,2017,9,2016,3,
Maryland,1103730,248237,248237,,2017,9,2016,3,
Wyoming,64432,,,,2017,9,2016,1,
Vermont,210322,64987,,64987,2017,9,2016,2,
Oregon,1093489,548756,478110,70646,2017,9,2016,1,
Totals,76373292,14684923,11273422,3411501,2017,9,2016,3,
Georgia,1873328,,,,2017,9,2016,3,
Maryland,1073134,238068,238068,,2017,9,2016,1,
Pennsylvania,2709668,643317,587243,56074,2017,9,2016,2,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Oregon,1099324,550420,478843,71577,2017,9,2016,2,
"District of Columbia",245675,112703,72069,40634,2017,9,2016,2,
"South Dakota",108352,,,,2017,9,2016,1,
"Puerto Rico",1305761,397929,,397929,2017,9,2016,1,
Nevada,590443,203292,203292,,2017,9,2016,2,
"Rhode Island",279786,59908,59908,,2017,9,2016,2,
Colorado,1321725,425513,423462,2051,2017,9,2016,3,
Tennessee,1683976,,,,2017,9,2016,2,
Minnesota,1154754,192814,192106,708,2017,9,2016,2,
Kentucky,1281542,443200,443200,,2017,9,2016,3,
Delaware,214229,64000,10348,53652,2017,9,2016,1,
Arkansas,922183,279822,268220,11602,2017,9,2016,2,
Maine,271090,,,,2017,9,2016,1,
Mississippi,729741,,,,2017,9,2016,3,
"New York",6157860,1939432,264858,1674574,2017,9,2016,2,
Connecticut,856088,207625,193773,13852,2017,9,2016,3,
"West Virginia",563844,179981,179981,,2017,9,2016,1,
Wisconsin,1192345,,,,2017,9,2016,1,
Massachusetts,1845531,394943,,394943,2017,9,2016,3,
"South Dakota",108493,,,,2017,9,2016,3,
Alabama,1045433,,,,2017,9,2016,3,
Massachusetts,1832852,398347,,398347,2017,9,2016,2,
"Virgin Islands",24461,3673,,3673,2017,9,2016,2,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Indiana,1269041,381631,240294,141337,2017,9,2016,3,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Vermont,209104,64106,,64106,2017,9,2016,1,
"District of Columbia",248299,115666,73980,41686,2017,9,2016,3,
Wisconsin,1201683,,,,2017,9,2016,3,
Arkansas,939430,289643,278060,11583,2017,9,2016,3,
Colorado,1313386,421111,419022,2089,2017,9,2016,2,
Louisiana,1446997,,,,2017,9,2016,3,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
"North Dakota",90961,21101,20239,862,2017,9,2016,1,"Awaiting state reporting/enrollment reasonableness review in progress"
"New Mexico",849238,239972,239972,,2017,9,2016,1,
Mississippi,727846,,,,2017,9,2016,2,
Alaska,148321,15987,15987,,2017,9,2016,1,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Arizona,1904686,425280,112126,313154,2017,9,2016,3,
California,13090945,3589191,3589191,0,2017,9,2016,2,"Awaiting state reporting/enrollment reasonableness review in progress"
Alabama,1047141,,,,2017,9,2016,1,
"Puerto Rico",1285395,384442,,384442,2017,9,2016,2,
Georgia,1841242,,,,2017,9,2016,1,
Washington,1815495,594271,579330,14941,2017,9,2016,2,
Delaware,217499,66730,10752,55978,2017,9,2016,3,
"New Mexico",854248,242379,242379,,2017,9,2016,2,
Idaho,305341,,,,2017,9,2016,3,
Ohio,3148383,711102,652064,59038,2017,9,2016,3,
Totals,76428133,14608480,11135415,3473065,2017,9,2016,2,
"Puerto Rico",1273245,366563,,366563,2017,9,2016,3,
"New Hampshire",191425,52606,52403,203,2017,9,2016,2,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Arizona,1887590,422673,111799,310874,2017,9,2016,2,
Guam,35646,3007,,3007,2017,9,2016,3,
"New York",6189551,1962827,268851,1693976,2017,9,2016,1,
Indiana,1280295,373789,213509,160280,2017,9,2016,1,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
"New Mexico",855781,243110,243110,,2017,9,2016,3,
Florida,4025341,,,,2017,9,2016,2,
Maryland,1082109,241436,241436,,2017,9,2016,2,
Hawaii,324573,112545,32643,79902,2017,9,2016,3,
"Rhode Island",279819,59009,59009,,2017,9,2016,1,
Connecticut,854100,207443,194112,13331,2017,9,2016,2,
Virginia,992848,,,,2017,9,2016,3,
California,13160293,3563448,3563448,0,2017,9,2016,1,"Awaiting state reporting/enrollment reasonableness review in progress"
Nevada,592375,203929,203929,,2017,9,2016,3,
Utah,336140,,,,2017,9,2016,1,
Florida,3992911,,,,2017,9,2016,3,
Illinois,2959098,690396,662199,28197,2017,9,2016,2,
Iowa,591421,148896,138298,10598,2017,9,2016,3,
Washington,1818275,594859,580040,14819,2017,9,2016,1,
"West Virginia",564992,180466,180466,,2017,9,2016,2,
Vermont,210113,65525,,65525,2017,9,2016,3,
Tennessee,1676193,,,,2017,9,2016,1,
Oklahoma,666186,,,,2017,9,2016,2,
Georgia,1872101,,,,2017,9,2016,2,
"New Hampshire",190008,51311,51078,233,2017,9,2016,1,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
